"BatteryMass","canard_mass","CfgID","ConstraintsTest","CostPerFlight","CruiseSpeed","ENominal","EReserve","fuselage_mass","GUID","hops","hops.1","loiterTime","loiterTime.1","MaxTakeoffMass","MotorMass","payload_mass","prop_mass","Range","RotorRadius","tNominal","toolCostPerVehicle","tReserve","Vehicle","wing_mass","wire_mass"
283.215092687,1000,"TestConstraints",0,72.3499138608,41.3213707605,33.6575815543,103.640601849,1000,"d5265f29-a81b-447d-bb9b-d9152706967e",2,2,1020,1020,3622.79288575,725.964625405,550,50,19786.9323156,3.44124477795,658.854693137,2000,1858.85469314,1,1000,250
833.04925503,1000,"TestConstraints",0,354.539168527,48.0794833311,589.544002358,799.094687542,1000,"22990d82-0f50-4c80-b34b-55428f1e4479",2,2,1020,1020,2186.00666187,107.511707009,550,50,142273.784161,6.53449727624,3139.13712677,2000,4339.13712677,1,1000,250
662.981139207,1000,"TestConstraints",0,185.487601059,61.1089605215,38.6595902022,52.1462138125,1000,"0094db39-a826-428f-9f75-46f773af4036",2,2,1020,1020,2557.48948033,58.950836827,550,50,56595.4016333,2.09854634254,1106.13916438,2000,2306.13916438,0,1000,250
757.712634021,1000,"TestConstraints",0,261.592400053,31.5759570155,183.090366584,244.569172253,1000,"b9a0b2c2-311b-4f6c-9e70-3167cc060f4d",2,2,1020,1020,2560.37438023,342.829174912,550,50,114380.940862,2.00388722916,3802.40614925,2000,5002.40614925,1,1000,250
726.219013438,1000,"TestConstraints",0,335.790800978,37.9819640196,24.5236354935,37.6132958053,1000,"9d4f7f5f-a397-4753-afb9-f4f8778c19aa",2,2,1020,1020,3395.42308278,804.398318032,550,50,80611.7828421,1.89016045379,2302.37004913,2000,3502.37004913,0,1000,250
960.780801418,1000,"TestConstraints",0,622.940648737,55.4980648903,1858.80562338,2430.80998193,1000,"cc0c0073-9f69-4644-89ec-4c4b3272d4d0",2,2,1020,1020,3576.22669709,177.555778816,550,50,170488.610222,8.79564621339,3251.97396087,2000,4451.97396087,1,1000,250
954.264861829,1000,"TestConstraints",0,664.687871182,44.9673130736,59.9403031618,79.4853496742,1000,"e5f05e64-93a2-4eef-b135-1b1aa59da57d",2,2,1020,1020,136.52192415,777.991800201,550,50,161785.310421,3.13077566903,3777.84250744,2000,4977.84250744,0,1000,250
19.521254823,1000,"TestConstraints",0,82.6744318537,33.620154585,343.269885004,1584.96818326,1000,"60dcbf07-79f5-4133-9bbb-eec1f63d3c48",2,2,1020,1020,5492.18312194,777.141474291,550,50,10978.3358544,2.38755112164,506.54031458,2000,1706.54031458,1,1000,250
836.47874996,1000,"TestConstraints",0,646.579674039,61.7361976154,2997.3226881,3847.50786824,1000,"dfef1144-176c-4a49-be4b-afe0b3a62833",2,2,1020,1020,1649.41480725,649.707104623,550,50,195186.559395,2.47725668866,3341.62262877,2000,4541.62262877,1,1000,250
210.979301357,1000,"TestConstraints",0,521.011962834,44.1685494217,65.2845344872,114.506882839,1000,"9d1fd3ee-69ee-4f3d-b122-707e54799561",2,2,1020,1020,1313.98328967,26.1593492917,550,50,79075.3990276,5.65452520435,1970.310075,2000,3170.310075,0,1000,250
396.486700373,1000,"TestConstraints",0,406.337091947,37.1077763114,1474.52398706,2231.98689723,1000,"af3f150b-3e5b-483a-9f47-3925e39dacae",2,2,1020,1020,5653.55384268,773.597957597,550,50,84719.0870502,5.75430890757,2463.05480607,2000,3663.05480607,1,1000,250
710.165698375,1000,"TestConstraints",0,315.67905645,70.6107958353,118.996609416,229.484178744,1000,"e1ddb112-55c1-4bd2-9c87-c8cd7eb130f6",2,2,1020,1020,2175.89510743,225.947077973,550,50,20462.3168714,8.8338583877,469.790203174,2000,1669.79020317,0,1000,250
885.556824391,1000,"TestConstraints",0,481.643734697,45.9567573592,62.9848974515,77.6751993031,1000,"4991f754-4d50-4ce1-b3c9-31b509d84a8b",2,2,1020,1020,4516.10809269,19.1114662905,550,50,161623.871166,2.05271456037,3696.86847492,2000,4896.86847492,0,1000,250
132.431347835,1000,"TestConstraints",0,213.104543877,45.453280125,297.198169913,364.632475355,1000,"5102285a-1c00-45d1-9250-e86f33ef4d57",2,2,1020,1020,4928.85551551,291.740556061,550,50,187893.216828,0.859528524006,4313.76584288,2000,5513.76584288,1,1000,250
139.729016261,1000,"TestConstraints",0,432.132083553,43.1045048374,1126.27135883,1481.98188064,1000,"87b2e46f-6553-4a69-995e-eab7fbba7235",2,2,1020,1020,1489.63684128,721.22854612,550,50,153469.210247,7.06948100134,3740.39840443,2000,4940.39840443,1,1000,250
190.85847186,1000,"TestConstraints",0,242.514412115,55.1453783553,46.5043374099,70.1851173177,1000,"e333faf6-a05a-49ec-b542-ef4d3c82e46a",2,2,1020,1020,1664.36434563,583.230515767,550,50,65360.0427919,3.54785579027,1365.23155958,2000,2565.23155958,0,1000,250
584.66698365,1000,"TestConstraints",0,443.625108607,32.3881455907,47.3818679197,94.5667507807,1000,"5d901259-dca9-4b71-b809-dba137ca4ff3",2,2,1020,1020,7261.91449096,672.567440406,550,50,43685.4155781,5.36896805933,1528.8087935,2000,2728.8087935,0,1000,250
570.528854476,1000,"TestConstraints",0,1122.66455191,39.5261962889,85.9720101336,138.583195365,1000,"792538a1-2b65-415b-9bd2-f5fe5a3b4492",2,2,1020,1020,8789.59332197,752.703020132,550,50,148087.984905,5.69919090817,3926.57818887,2000,5126.57818887,0,1000,250
983.434394967,1000,"TestConstraints",0,319.709893802,78.7564156982,114.988118419,210.979462672,1000,"75983938-c08a-4c66-aa91-418e817f5ab0",2,2,1020,1020,8974.70070707,29.1316228323,550,50,24914.6161678,8.09520462043,496.35030552,2000,1696.35030552,0,1000,250
292.044652044,1000,"TestConstraints",0,1674.60113265,41.5514906515,128.640567691,227.396646022,1000,"1427b1c2-7b72-45a2-9d68-b3f7fc94e6fb",2,2,1020,1020,433.353438972,53.4042975384,550,50,146143.361733,8.33566173606,3697.162909,2000,4897.162909,0,1000,250
978.388989884,1000,"TestConstraints",0,1054.30297456,40.7420969311,5269.95748719,7216.40176876,1000,"a80cc87e-8c24-434a-a9e3-61aaefee4c52",2,2,1020,1020,8728.58855025,994.744657389,550,50,124680.519076,5.58824023486,3240.23814354,2000,4440.23814354,1,1000,250
771.215322079,1000,"TestConstraints",0,1975.17999067,43.7177188276,11646.0996715,14705.6411635,1000,"e8edcf75-5d83-463e-b048-ac75853f001d",2,2,1020,1020,862.769038158,741.577544671,550,50,187026.49872,7.23742769986,4458.04797999,2000,5658.04797999,1,1000,250
812.447949623,1000,"TestConstraints",0,509.867641312,70.9352125746,2527.90698491,4127.76107927,1000,"a2969375-9ce3-4444-87de-51c38e883e28",2,2,1020,1020,4379.92790348,563.266392963,550,50,80356.4802758,6.48548066887,1312.81510493,2000,2512.81510493,1,1000,250
391.177922179,1000,"TestConstraints",0,651.756745636,60.8800603722,123.855468024,199.110517018,1000,"46e427bb-5249-461f-9fcd-4b4e59309167",2,2,1020,1020,7652.76957868,943.193987675,550,50,89075.3848307,7.08083325637,1643.12904892,2000,2843.12904892,0,1000,250
112.275964631,1000,"TestConstraints",0,236.339818287,32.27815562,24.7246472183,47.2926345902,1000,"3ba4970a-2a57-42d4-aabb-51301a65d441",2,2,1020,1020,9812.50274181,623.342706169,550,50,48171.1655152,2.71087685619,1672.37664265,2000,2872.37664265,0,1000,250
413.211963558,1000,"TestConstraints",0,101.522191075,62.6504006126,21.2171652304,39.5732176225,1000,"699141cf-2586-4d26-9c23-4c5b032f64eb",2,2,1020,1020,7392.90613031,553.700105106,550,50,17413.2541216,2.29849073753,457.943220655,2000,1657.94322066,0,1000,250
40.4610882789,1000,"TestConstraints",0,140.512571051,54.920020609,190.537539534,284.812416063,1000,"7428d1fa-6a68-43db-b77c-fd3e4076daab",2,2,1020,1020,4142.0693757,520.313809426,550,50,100020.525483,4.66124825206,2001.20334941,2000,3201.20334941,1,1000,250
771.701726247,1000,"TestConstraints",0,104.307716277,55.6132461472,40.3018768626,124.005740655,1000,"0e122214-f5f8-454c-8455-63606318b46f",2,2,1020,1020,8952.13844088,623.708536279,550,50,15554.532762,1.54080286451,459.691149853,2000,1659.69114985,1,1000,250
523.38015778,1000,"TestConstraints",0,209.71302466,40.8376073008,175.654626926,263.827424637,1000,"6c00690d-0ed7-45f1-8724-0bde051003b5",2,2,1020,1020,6359.04469716,554.527987883,550,50,91240.3938843,3.89388289361,2414.22477258,2000,3614.22477258,1,1000,250
48.1224662815,1000,"TestConstraints",0,640.477657021,60.5910636878,128.523918785,212.533578401,1000,"dfa9a55e-3c67-4fde-8169-7bf962157ae1",2,2,1020,1020,7567.55096155,925.550504972,550,50,83549.6964348,7.53737084277,1558.91120158,2000,2758.91120158,0,1000,250
244.205272933,1000,"TestConstraints",0,171.493457952,65.7386059212,262.791984028,555.036955378,1000,"fdde64db-b2ad-4e9f-ab47-5450a0a7a621",2,2,1020,1020,457.493080033,244.66709075,550,50,68848.0992636,9.54097647775,1227.30087136,2000,2427.30087136,1,1000,250
415.250569494,1000,"TestConstraints",0,125.62002339,66.766764747,106.975900794,165.260997877,1000,"f8464603-179a-408e-8ba4-bc8c8d87bac2",2,2,1020,1020,6998.84746767,279.233118482,550,50,79662.1020171,3.67960665554,1373.14006481,2000,2573.14006481,1,1000,250
658.744254634,1000,"TestConstraints",0,342.432771918,36.3196144256,33.1072516942,62.7663052261,1000,"ca9683c7-a4a9-4fdc-b147-9417a94eaba1",2,2,1020,1020,7664.08269581,873.17905256,550,50,48817.5699034,3.87177955083,1524.11035677,2000,2724.11035677,0,1000,250
601.972641481,1000,"TestConstraints",0,699.309301205,52.447186916,113.47019127,203.324706904,1000,"3f05b415-e5a7-4e29-9710-c0c5a34b4851",2,2,1020,1020,6137.07855056,882.474013908,550,50,68511.5231061,7.84899115351,1486.29547807,2000,2686.29547807,0,1000,250
381.703526168,1000,"TestConstraints",0,88.9962877105,40.4827709794,102.753464206,494.368325762,1000,"c564a906-12d8-4f2c-9a88-5f0426abeb3f",2,2,1020,1020,7202.44810391,10.6489323819,550,50,10421.6214679,8.12084512122,437.433501111,2000,1637.43350111,1,1000,250
276.509176372,1000,"TestConstraints",0,311.592738932,51.8013553687,762.414362553,1165.59647408,1000,"a14013b1-69c4-4978-b46a-5e6918c6a5c8",2,2,1020,1020,8576.34120273,116.379307265,550,50,97122.4430332,8.99337083936,2054.90158012,2000,3254.90158012,1,1000,250
674.888446609,1000,"TestConstraints",0,472.772721096,39.1294000211,974.31324342,1349.00894231,1000,"7a0c05cd-f77b-4a97-9bcc-cb06b9621c21",2,2,1020,1020,7663.45418415,542.132275844,550,50,119170.948404,7.8536549215,3225.56032905,2000,4425.56032905,1,1000,250
958.634948413,1000,"TestConstraints",0,485.547218784,75.185614575,1069.47482317,1328.48970882,1000,"a8c421c4-e5b2-4b8b-b074-29dad091cf84",2,2,1020,1020,6524.6665582,185.763267832,550,50,196867.338194,8.76897311277,2798.41762292,2000,3998.41762292,1,1000,250
106.439042182,1000,"TestConstraints",0,103.479826244,77.5909908564,39.8062101222,67.6433457049,1000,"843befe0-3249-4e0d-bae7-ff07ec611af4",2,2,1020,1020,617.400183788,640.008344361,550,50,21265.0890467,3.99622886872,454.066471017,2000,1654.06647102,0,1000,250
985.702219652,1000,"TestConstraints",0,271.759472172,61.2390148044,407.094798351,536.077731583,1000,"f604147b-449a-490d-ac90-c25007763081",2,2,1020,1020,7230.76471937,143.320978954,550,50,156489.344243,1.58302099846,2735.38637816,2000,3935.38637816,1,1000,250
949.415915609,1000,"TestConstraints",0,588.378449231,68.4698480855,121.009501192,179.211699033,1000,"10d4a24c-1b39-4946-bc19-109db6a201b5",2,2,1020,1020,1017.43423199,162.196564204,550,50,101062.97671,6.22934887976,1656.02162902,2000,2856.02162902,0,1000,250
301.313635256,1000,"TestConstraints",0,1322.15094072,63.6915139393,215.023757499,303.776755579,1000,"be759bce-9a55-46f8-9687-d62c0bcf039d",2,2,1020,1020,9941.81354664,897.037576046,550,50,184750.115357,7.73052130288,3080.70221181,2000,4280.70221181,0,1000,250
410.564569237,1000,"TestConstraints",0,597.646644002,40.1703493829,59.0382954953,76.6013136083,1000,"f3fba75c-5efa-4755-a12c-814a83cba667",2,2,1020,1020,6155.81516904,695.926649543,550,50,173833.59861,2.3735847974,4507.41067183,2000,5707.41067183,0,1000,250
194.867625004,1000,"TestConstraints",0,659.472208173,77.279913694,182.363330639,304.822244636,1000,"ade395aa-9c20-4d71-b033-871a1f24c7c8",2,2,1020,1020,2599.75401048,628.42094131,550,50,73442.586261,9.32687618323,1130.34508646,2000,2330.34508646,0,1000,250
70.5877041181,1000,"TestConstraints",0,143.498365071,65.2071094344,57.7362559135,66.8687243872,1000,"7f2933e6-5c0b-4ec6-95d9-b45d158d70ba",2,2,1020,1020,1721.31529529,143.084287921,550,50,87391.7134479,1.05896407052,1520.21756532,2000,2720.21756532,0,1000,250
619.57831801,1000,"TestConstraints",0,351.020394634,64.44266295,76.4827485527,99.9186502709,1000,"8e717c06-0724-4db9-8353-bda911c10c94",2,2,1020,1020,142.299734853,717.466149371,550,50,99996.5618349,3.56859263039,1731.71368248,2000,2931.71368248,0,1000,250
775.262096127,1000,"TestConstraints",0,1402.49005903,34.5091279138,105.130878954,196.702619563,1000,"5a2152a5-0a71-40b4-aa35-21b96f3f4077",2,2,1020,1020,8575.65580147,538.181549246,550,50,101832.795256,7.8919952732,3130.89448539,2000,4330.89448539,0,1000,250
633.637066452,1000,"TestConstraints",0,426.925048766,39.4584791407,672.535314119,850.039545385,1000,"d3036b13-e29a-4fc0-a2a2-b873562eb7dd",2,2,1020,1020,6330.44092803,25.0543129723,550,50,176105.135701,6.02479009238,4643.04924914,2000,5843.04924914,1,1000,250
928.235794304,1000,"TestConstraints",0,354.318774684,59.3407214839,493.58749848,728.66994477,1000,"44eb6274-f7a5-47e3-8a00-ec604f96b71b",2,2,1020,1020,9567.49339196,927.398659767,550,50,108453.641666,8.12869189592,2007.64278819,2000,3207.64278819,1,1000,250
299.026904585,1000,"TestConstraints",0,120.326578607,32.4956845679,15.7490657444,37.500280094,1000,"ae344fe4-5891-4157-8c7f-9532e785d771",2,2,1020,1020,9731.29688247,746.736243373,550,50,15243.1059954,2.55078084516,649.080931763,2000,1849.08093176,0,1000,250
493.740960069,1000,"TestConstraints",0,1994.88535227,31.2938609032,147.038989809,286.018879429,1000,"855ab706-7c44-4ab2-91fb-19924f31d0d7",2,2,1020,1020,6321.72919379,394.585447022,550,50,95173.2476194,9.93538996144,3221.27534515,2000,4421.27534515,0,1000,250
761.702846163,1000,"TestConstraints",0,154.045476632,61.624328997,30.8747132516,51.5715179162,1000,"86c70286-8e75-438a-bfca-552e1b664225",2,2,1020,1020,9898.82410658,473.715158323,550,50,29513.9934799,2.13991059307,658.93411515,2000,1858.93411515,0,1000,250
610.771439833,1000,"TestConstraints",0,941.304205376,30.8567452058,87.2412353891,172.240848117,1000,"7ba085ae-240e-40fd-af84-6e59ab96b10b",2,2,1020,1020,5795.7619762,805.974772904,550,50,61455.9077097,7.61668109749,2171.65230486,2000,3371.65230486,0,1000,250
412.263641302,1000,"TestConstraints",0,519.101870254,37.499657583,1301.14709142,1739.42073719,1000,"9412544d-04cd-452f-ae87-2feafa721b14",2,2,1020,1020,9996.08802014,133.297763805,550,50,132758.760154,8.20727399037,3720.26593069,2000,4920.26593069,1,1000,250
364.222731528,1000,"TestConstraints",0,719.212475045,34.4258454205,1961.20640471,2405.78645155,1000,"06ef66cb-d16e-4233-bfaf-03eb4cecdd10",2,2,1020,1020,5466.86621905,107.095486033,550,50,186923.177898,8.11716064181,5609.73384139,2000,6809.73384139,1,1000,250
210.001320856,1000,"TestConstraints",0,68.723471901,46.8706130479,39.7415661898,102.316713207,1000,"1c3099a1-473e-4c6f-81e3-99bb1f9f8d89",2,2,1020,1020,7777.16622674,618.935611328,550,50,25063.8294422,2.55414441151,714.745073989,2000,1914.74507399,1,1000,250
590.890455894,1000,"TestConstraints",0,227.693007803,46.7952792914,365.037842095,584.935201982,1000,"cba23332-6b1d-4935-88b1-c444cfad8118",2,2,1020,1020,8475.23139773,40.0446936456,550,50,81717.3222389,6.1655934036,1926.2727753,2000,3126.2727753,1,1000,250
984.720592945,1000,"TestConstraints",0,332.546566702,59.8858181768,551.625481958,829.490539612,1000,"2cc2c450-180f-4222-8c8c-b2ca37d670ef",2,2,1020,1020,2862.51597203,705.822361287,550,50,104024.07497,7.8301600306,1917.04022317,2000,3117.04022317,1,1000,250
551.186878408,1000,"TestConstraints",0,367.862709111,68.6805410433,640.142594214,807.349969176,1000,"3e860f1a-f578-447c-87a1-fdf47a206694",2,2,1020,1020,8679.94887248,823.806104588,550,50,187126.730679,6.39034284888,2904.59604767,2000,4104.59604767,1,1000,250
543.67743512,1000,"TestConstraints",0,939.64971743,51.8590437574,115.994193196,173.55728428,1000,"2a219e66-e141-439b-a587-02dd9b88c683",2,2,1020,1020,4955.82606798,72.568912241,550,50,151650.103979,6.11814046985,3104.27497676,2000,4304.27497676,0,1000,250
928.105800831,1000,"TestConstraints",0,1586.51477231,30.1298040745,108.516473946,211.592022764,1000,"26f7e9b9-b1ba-4ac6-8fa6-8e1bc7858fb0",2,2,1020,1020,2655.21603338,655.179224248,550,50,89209.3112078,8.50618382603,3140.83276835,2000,4340.83276835,0,1000,250
765.174065835,1000,"TestConstraints",0,684.551476545,40.7323778355,58.2337845701,97.3948220394,1000,"c7ec742b-2123-43ef-81e6-c50b108a76ab",2,2,1020,1020,984.999709246,260.674841499,550,50,105881.070419,4.94413317571,2779.43259013,2000,3979.43259013,0,1000,250
305.8782515,1000,"TestConstraints",0,240.457636803,45.9649160986,59.6479386307,119.084444838,1000,"e463353b-bab9-466e-8824-8c8e802b3604",2,2,1020,1020,5433.3178417,629.764252419,550,50,22358.9479415,6.22303921024,666.435086568,2000,1866.43508657,0,1000,250
606.431603726,1000,"TestConstraints",0,168.234964672,61.8765630144,175.93034118,289.367896689,1000,"c79455ee-ac1d-4690-84c8-7b8a23f4d168",2,2,1020,1020,7510.7085157,485.209463313,550,50,75338.5570206,4.74404173133,1397.5620841,2000,2597.5620841,1,1000,250
365.733809516,1000,"TestConstraints",0,229.998214211,35.4503296317,95.6597234699,125.815968072,1000,"3b8c0cdb-4e8d-4719-be82-b9cfa5af825a",2,2,1020,1020,3275.62956173,902.999609853,550,50,122437.529986,1.53065316031,3633.77691146,2000,4833.77691146,1,1000,250
418.625952312,1000,"TestConstraints",0,353.077379609,71.0271766847,114.165152552,144.320440064,1000,"09dfd209-2f66-4e36-86ea-3aa5ec9faf57",2,2,1020,1020,7289.2726107,526.754878302,550,50,107363.284599,3.94460098855,1691.58035009,2000,2891.58035009,0,1000,250
73.4672652978,1000,"TestConstraints",0,405.282924993,70.8304577555,109.768579372,171.075699797,1000,"c32dfdba-8b9e-4923-820f-f8d5abc705a6",2,2,1020,1020,1058.69369465,588.887112351,550,50,74877.5582427,6.41401031818,1237.13785588,2000,2437.13785588,0,1000,250
869.242033616,1000,"TestConstraints",0,383.691351265,43.2009987654,40.5713777847,71.9264105057,1000,"38088e78-6b4d-4fc8-9d5c-16919c65d4cb",2,2,1020,1020,154.536282259,503.147616528,550,50,58829.0952191,4.32484813418,1541.75312841,2000,2741.75312841,0,1000,250
421.764013097,1000,"TestConstraints",0,354.860627086,43.3872189781,93.5551330001,187.839813883,1000,"c2843ac5-94e0-4544-a424-8b454930c149",2,2,1020,1020,1206.73342772,849.260700469,550,50,21591.7998522,8.12322784411,677.653464793,2000,1877.65346479,0,1000,250
935.605463966,1000,"TestConstraints",0,1854.56540389,33.9647865318,9263.4418726,11593.1778151,1000,"07f6a699-c064-48a6-909b-c3397bd411d8",2,2,1020,1020,9737.17815375,457.699361479,550,50,163248.477557,9.5014988353,4986.40375597,2000,6186.40375597,1,1000,250
920.420219318,1000,"TestConstraints",0,156.855859547,59.1251416899,22.981147009,42.7463866847,1000,"91ad60d7-f25f-4cfe-8b2f-89cce7263fbd",2,2,1020,1020,4030.81603843,165.059528251,550,50,19198.0714734,2.9581610784,504.702333469,2000,1704.70233347,0,1000,250
718.044857913,1000,"TestConstraints",0,498.647458367,69.7641546644,135.428679992,166.049350919,1000,"3399c121-be03-48a3-be7d-9aa63695f812",2,2,1020,1020,3792.64380108,292.082319404,550,50,146699.564839,4.15372767998,2282.79283888,2000,3482.79283888,0,1000,250
877.485931985,1000,"TestConstraints",0,834.213685874,42.8328827072,77.3471523352,107.035091814,1000,"51a32544-b6ca-4ded-a932-13f8b1328387",2,2,1020,1020,8568.42252026,879.141563731,550,50,168726.288494,3.81696244089,4119.17658187,2000,5319.17658187,0,1000,250
924.001578032,1000,"TestConstraints",0,164.548383728,38.3702382065,10.5197965461,21.8507068976,1000,"dc9cd531-5eea-44ab-ad18-9be861ce30f7",2,2,1020,1020,1966.04643123,216.489511003,550,50,29193.622394,0.31937629306,940.84026992,2000,2140.84026992,0,1000,250
271.548036813,1000,"TestConstraints",0,482.154484845,42.100857224,48.5170080303,75.4990009192,1000,"c9e03b22-0d9b-4948-8987-7ae66e9ef84e",2,2,1020,1020,2372.95344996,451.176323185,550,50,105614.209655,3.86034624656,2688.59998155,2000,3888.59998155,0,1000,250
974.98281301,1000,"TestConstraints",0,177.976438049,51.814098063,51.9804280595,86.5336283735,1000,"c78a7052-feb2-486e-b994-15b077cf96e4",2,2,1020,1020,1856.01900178,901.963797331,550,50,67089.7103839,1.63601625684,1474.8157527,2000,2674.8157527,1,1000,250
516.673388468,1000,"TestConstraints",0,239.463255255,41.1550854846,129.710560851,156.786537212,1000,"cf627f1e-c6c5-4971-b31e-ad632056cf80",2,2,1020,1020,2308.02833042,119.447156767,550,50,197115.460262,0.904182307,4969.57722822,2000,6169.57722822,1,1000,250
910.849090873,1000,"TestConstraints",0,509.676105942,64.36834817,145.991631043,277.244426205,1000,"7cce2c04-8fa5-4e30-8d6f-e4708cfc2a94",2,2,1020,1020,4864.97025222,845.05118422,550,50,33177.0701136,9.6531741665,695.425221507,2000,1895.42522151,0,1000,250
