"BatteryMass","canard_mass","CfgID","ConstraintsTest","CostPerFlight","CruiseSpeed","ENominal","EReserve","fuselage_mass","GUID","hops","hops.1","loiterTime","loiterTime.1","MaxTakeoffMass","MotorMass","payload_mass","prop_mass","Range","RotorRadius","tNominal","toolCostPerVehicle","tReserve","Vehicle","wing_mass","wire_mass"
427.94821775,200,"TestConstraints",0,296.482072681,34.7224123372,95.7132605537,124.009612024,500,"1d416013-dee0-4209-b396-89081eea4b01",2,2,1020,1020,7051.96295779,694.992147426,550,50,149333.609577,0.580978807468,4480.78440769,2000,5680.78440769,0,200,30
385.661688669,200,"TestConstraints",0,719.675161904,70.5771933361,192.6236598,331.0394328,500,"c4e7c8bc-5ada-4417-b5e0-7dbb58a0887e",2,2,1020,1020,9566.18018519,227.46911788,550,50,70429.6766448,9.87624274268,1177.90985325,2000,2377.90985325,0,200,30
31.6224214742,200,"TestConstraints",0,488.143342497,65.2903894504,135.354352764,183.450893002,500,"aa597b36-fb5f-4ba0-a84a-20a3ea53a302",2,2,1020,1020,5379.07128908,81.2405913218,550,50,136577.069407,5.48773874158,2271.84032377,2000,3471.84032377,0,200,30
660.855430931,200,"TestConstraints",0,180.738264716,70.5506288731,264.252936588,444.726846275,500,"71c3c43b-65d3-4c6a-9834-95f579b18996",2,2,1020,1020,2876.53056261,767.930387967,550,50,72732.2168997,6.69412937081,1210.92230447,2000,2410.92230447,1,200,30
862.540773773,200,"TestConstraints",0,181.294532825,71.1518377755,50.4002098316,87.8762753575,500,"e7e72e5c-ef92-4fb7-baa9-2311fd9fb08a",2,2,1020,1020,7502.04987118,821.053160292,550,50,24316.5742105,4.60770955891,521.756094723,2000,1721.75609472,0,200,30
316.291290075,200,"TestConstraints",0,587.390735402,74.0906452676,187.145662193,234.209375554,500,"4cb41ac8-3b81-49d3-afc9-32361cd7f900",2,2,1020,1020,4546.16729222,804.042128467,550,50,168259.871417,5.43757658404,2451.00021614,2000,3651.00021614,0,200,30
869.206397198,200,"TestConstraints",0,253.910060984,37.6439102286,378.118334735,648.392727562,500,"68544fbf-e9f3-4378-b228-7be890afa0cb",2,2,1020,1020,2898.65511013,992.479419529,550,50,61498.520265,5.89957843055,1813.69107756,2000,3013.69107756,1,200,30
977.176704534,200,"TestConstraints",0,269.108420306,43.737552266,82.0887205922,103.661541615,500,"05e04e43-dfd1-4f06-8e28-461374150637",2,2,1020,1020,2325.27145512,781.89580094,550,50,159962.320958,1.11727753799,3837.32220188,2000,5037.32220188,1,200,30
124.342536875,200,"TestConstraints",0,111.229113165,48.0840587241,23.0818515829,34.9059617934,500,"24926b76-8d80-4054-b36b-121270c0412a",2,2,1020,1020,2288.89840119,802.175926848,550,50,51953.67986,1.78187005406,1260.47617524,2000,2460.47617524,0,200,30
877.471501132,200,"TestConstraints",0,410.395208407,58.759027004,99.0980559347,115.063983467,500,"e7c56ff7-50a8-4673-bb8d-d04e039c8bcf",2,2,1020,1020,1438.32349753,862.368916124,550,50,175591.943921,2.6038627584,3168.33988366,2000,4368.33988366,0,200,30
904.09233999,200,"TestConstraints",0,149.398799999,75.1611900187,57.7569728271,66.6646026603,500,"edda5649-538f-4ed5-9fcb-8685de203399",2,2,1020,1020,1159.11094531,95.2959980721,550,50,66880.8511391,1.16691748316,1069.83225415,2000,2269.83225415,0,200,30
490.915067818,200,"TestConstraints",0,877.2673152,67.0579339335,4433.98662053,5622.20671715,500,"e78ab6d0-f87d-424d-8f83-bd5bf10567d8",2,2,1020,1020,4594.41094002,360.961428119,550,50,193155.476983,8.65758484736,3060.42690332,2000,4260.42690332,1,200,30
390.283270689,200,"TestConstraints",0,261.346991838,53.6887529292,975.025497692,1363.96475707,500,"673c88af-60cb-410e-9bf4-78c537caf763",2,2,1020,1020,2521.66935149,34.0782947876,550,50,129602.795897,4.42077058421,2593.9654737,2000,3793.9654737,1,200,30
567.621137306,200,"TestConstraints",0,300.811896709,43.0173242827,1252.54119054,2693.71011188,500,"7e78f4a2-fb85-490f-82b6-0ed1b5a0d6d9",2,2,1020,1020,1280.73129122,360.589927768,550,50,41505.7169142,7.87985049412,1144.86049763,2000,2344.86049763,1,200,30
52.3344742104,200,"TestConstraints",0,254.284839448,64.6380295632,1156.6944161,1670.16583172,500,"a8c2b5d0-e1c3-48b0-a1ae-33b82fc303ec",2,2,1020,1020,9363.69547687,13.6372978788,550,50,114940.472086,5.515186452,1958.21744973,2000,3158.21744973,1,200,30
374.557347079,200,"TestConstraints",0,1757.885243,32.2475169781,9188.24371636,11162.7784451,500,"f92bad43-8269-4752-b7ec-7c5c827d1105",2,2,1020,1020,4821.48633171,894.938021431,550,50,183772.645956,8.48275101744,5878.81538725,2000,7078.81538725,1,200,30
472.764609787,200,"TestConstraints",0,373.504144051,52.3603166402,65.3701425289,93.4502425035,500,"8ff7829c-5570-4f2a-9920-4df8f388bea3",2,2,1020,1020,2604.1414951,849.111675925,550,50,105778.277832,3.95884189543,2200.19935363,2000,3400.19935363,0,200,30
794.453715148,200,"TestConstraints",0,407.144767814,48.9761416614,1147.14909597,1689.89527063,500,"7dd66e8a-1ec2-4409-8d7c-78410cbc2f56",2,2,1020,1020,9755.78119977,572.764819261,550,50,106466.458804,7.22065942632,2353.84332845,2000,3553.84332845,1,200,30
709.755160353,200,"TestConstraints",0,255.29458544,75.2311130695,503.452796034,650.305606271,500,"bce0f8b0-9eed-4e8e-8671-b7d061236caa",2,2,1020,1020,6414.78398237,618.358257473,550,50,154439.95027,4.56945323257,2232.87339199,2000,3432.87339199,1,200,30
603.16524731,200,"TestConstraints",0,245.991317068,77.2656615713,696.615697612,808.436234589,500,"f9be4971-1733-45dd-9863-b72138d51f73",2,2,1020,1020,6737.63895186,621.073358066,550,50,163794.446456,0.86918032866,2299.88667572,2000,3499.88667572,1,200,30
882.508580919,200,"TestConstraints",0,975.767284913,62.7391052179,161.866833014,236.593469132,500,"4f3553f5-208f-40bb-8fe8-243df1ac370b",2,2,1020,1020,3512.53274156,862.956725035,550,50,153689.443004,7.12559538572,2629.6594663,2000,3829.6594663,0,200,30
488.930231856,200,"TestConstraints",0,119.029524249,77.8463568281,46.6098725591,68.432741174,500,"9669b244-c44a-4e79-a483-f0d9bafdade0",2,2,1020,1020,8518.0610821,954.513182513,550,50,31882.783879,2.79125048696,589.560385073,2000,1789.56038507,0,200,30
796.837590658,200,"TestConstraints",0,295.159689881,36.3499759983,234.477962381,324.04563818,500,"0974e263-4b11-4a94-a172-4cb016f44e6e",2,2,1020,1020,8925.38181872,880.358941552,550,50,111554.444434,3.78638314215,3248.90008509,2000,4448.90008509,1,200,30
697.616221883,200,"TestConstraints",0,131.562776385,43.7128596218,19.2498691062,36.4456551061,500,"1753aa7c-c2cc-4103-bb73-5a87e5ef3f4f",2,2,1020,1020,7538.68541481,435.685656491,550,50,32721.4856087,1.54014147406,928.555136677,2000,2128.55513668,0,200,30
997.741620373,200,"TestConstraints",0,1874.97725526,53.7595969202,198.039864626,309.615006051,500,"92a1da38-2673-4b78-9716-81d0e1837747",2,2,1020,1020,7468.81983371,790.628606934,550,50,191291.201894,8.8163486772,3738.27076193,2000,4938.27076193,0,200,30
942.881799989,200,"TestConstraints",0,382.430529322,33.146165089,27.5327140134,45.137998133,500,"d1aad7c7-3ad0-47ca-b37e-b6d4cb88b1b9",2,2,1020,1020,5145.42329254,879.7660715,550,50,90958.2172472,2.5285701401,2924.15507806,2000,4124.15507806,0,200,30
350.472212182,200,"TestConstraints",0,595.940995888,70.9759641718,162.987214658,213.207018635,500,"bea9b933-3c44-4ffd-95b2-a821ef4843c2",2,2,1020,1020,1788.47715616,330.56668976,550,50,158798.401424,5.71233215278,2417.35462106,2000,3617.35462106,0,200,30
869.963682193,200,"TestConstraints",0,540.023770199,34.1181727877,2165.97391929,3845.93234546,500,"c3fcc1be-606c-4d47-90bf-ff6e9200b80a",2,2,1020,1020,7316.98524545,497.659138673,550,50,52856.2918662,9.67841755827,1729.21226864,2000,2929.21226864,1,200,30
312.304639278,200,"TestConstraints",0,117.275988224,33.8748483294,13.1403673021,27.5853218636,500,"81d6e6f3-3275-4c8e-a29e-bf65b3fee3c4",2,2,1020,1020,3685.61827241,253.538972991,550,50,32226.6140484,2.13894902033,1131.34341961,2000,2331.34341961,0,200,30
560.819763584,200,"TestConstraints",0,789.685442359,75.328568017,199.460561635,313.953693903,500,"8e2c7ffb-45dc-45a1-bc55-416908bb854e",2,2,1020,1020,5144.19860252,143.175992039,550,50,100657.203161,8.97030228208,1516.24208996,2000,2716.24208996,0,200,30
120.973433609,200,"TestConstraints",0,155.57246837,66.4917722533,67.8941439862,90.9954017682,500,"6ebca124-4219-45b0-9bff-6bd199c4326a",2,2,1020,1020,5795.16499873,95.4293963932,550,50,72255.8387241,3.25617204108,1266.68841686,2000,2466.68841686,0,200,30
36.8823885122,200,"TestConstraints",0,1323.43213183,30.1551366871,123.396610849,242.702364051,500,"c57a452c-f19a-4351-9110-f9546055ea14",2,2,1020,1020,7251.91172388,466.729841852,550,50,75437.4195675,9.14491729626,2681.64409302,2000,3881.64409302,0,200,30
627.026986111,200,"TestConstraints",0,564.156684691,52.9203440797,90.8057033925,129.799199599,500,"26c232e0-23df-41e7-a233-46db68a7a7cb",2,2,1020,1020,3866.22410399,475.429665285,550,50,133919.176878,4.85998665945,2710.58023727,2000,3910.58023727,0,200,30
240.340780884,200,"TestConstraints",0,257.579332127,38.8346851528,512.559082587,648.045632506,500,"ea606588-569f-48fe-bd4a-53fe55ee36b9",2,2,1020,1020,4239.10639186,220.221695707,550,50,170805.458934,3.87641232915,4578.27072789,2000,5778.27072789,1,200,30
612.040677365,200,"TestConstraints",0,1101.77578186,31.8706246844,58.7586248478,99.8070944086,500,"3fa0efa3-c088-4275-a52b-228d5206f186",2,2,1020,1020,773.376526165,588.428541841,550,50,164366.730815,5.09006458815,5337.311237,2000,6537.311237,0,200,30
737.357432338,200,"TestConstraints",0,680.995219358,57.879649045,136.80250903,180.54341527,500,"cb05e099-5c76-419d-a1ae-2e6843aef46b",2,2,1020,1020,9043.56039832,213.93428272,550,50,170833.336738,5.05132314237,3131.52682432,2000,4331.52682432,0,200,30
176.540075579,200,"TestConstraints",0,50.0767234397,70.7706143529,34.2657213805,115.479463103,500,"0133e954-9d0a-41f1-8a16-7ab755eb29e1",2,2,1020,1020,5981.0203502,478.326179761,550,50,16047.407092,5.19846124014,406.752406189,2000,1606.75240619,1,200,30
872.728690095,200,"TestConstraints",0,191.598788731,57.3507154359,175.449100162,286.636232318,500,"83a1c8bb-34c6-4754-b920-023a9bde48ce",2,2,1020,1020,8908.68211963,235.598140254,550,50,78220.7528824,5.38399784329,1543.90195463,2000,2743.90195463,1,200,30
640.925015888,200,"TestConstraints",0,149.184102708,57.0783337978,35.3885675635,45.9014808798,500,"b3b78a43-5dc6-4127-870c-a55b8e5c8051",2,2,1020,1020,1841.28024164,362.015641186,550,50,65072.8849163,1.52498460939,1320.06279768,2000,2520.06279768,0,200,30
53.0214997444,200,"TestConstraints",0,1752.77192332,32.9823622288,97.1693990191,167.635758293,500,"1c894dfe-e98a-4166-a208-5a1e9701a5a6",2,2,1020,1020,6017.7674981,408.178835119,550,50,187472.973207,6.85152440672,5864.03718043,2000,7064.03718043,0,200,30
541.549100221,200,"TestConstraints",1,1045.98810572,66.8819451562,192.012598028,276.728652851,500,"05934cc7-7d65-4b26-8d13-963b35e3d34a",2,2,1020,1020,2270.87582343,338.069538199,550,50,168786.641995,7.65339234679,2703.65031551,2000,3903.65031551,0,200,30
511.367360855,200,"TestConstraints",0,819.397790391,36.5389712114,3306.83257453,4174.28046823,500,"33235d9b-de6a-4c43-a12f-890404ef758c",2,2,1020,1020,7752.27137783,192.779097648,550,50,165637.778598,7.85835863591,4713.1812338,2000,5913.1812338,1,200,30
295.493129253,200,"TestConstraints",0,545.789656141,46.0385395062,2300.11139195,3496.45290128,500,"9889fa04-6bf6-41f2-977d-e4698631fdb9",2,2,1020,1020,8460.96701433,278.785742989,550,50,94687.0743055,9.93194424166,2236.69153108,2000,3436.69153108,1,200,30
505.574941532,200,"TestConstraints",0,145.346703742,62.5993396283,37.7172582338,61.3092981187,500,"643fd8f7-61a9-463b-bd80-cfa8e03610c3",2,2,1020,1020,2380.73370884,417.798494832,550,50,35466.2119142,3.50962835909,746.558882647,2000,1946.55888265,0,200,30
258.412087537,200,"TestConstraints",0,141.76481441,31.2175760437,306.225225962,492.986518156,500,"59263cc3-4e48-4e18-bb76-bc971d580e64",2,2,1020,1020,5257.11341698,66.5195824796,550,50,62473.6549344,3.500547412,2181.23337081,2000,3381.23337081,1,200,30
585.989492117,200,"TestConstraints",0,592.646556091,47.7836118941,1998.03172345,2502.43362915,500,"7f51984c-41f8-4c9b-b031-07cba1261b13",2,2,1020,1020,3161.26104685,552.331233107,550,50,198833.703886,6.66984923179,4341.1275499,2000,5541.1275499,1,200,30
43.9698009865,200,"TestConstraints",0,553.945532883,58.5588128847,2180.06615687,2915.89977886,500,"d3970dd8-5d43-454a-9bfb-63583a8780bd",2,2,1020,1020,8323.58574285,997.40189134,550,50,154652.403354,8.77197549894,2820.9757257,2000,4020.9757257,1,200,30
588.743060049,200,"TestConstraints",0,264.267155838,51.8494687062,708.196244674,923.077981144,500,"e4f4040e-2c49-40ad-bca8-6386676f2583",2,2,1020,1020,7526.04624626,563.171915033,550,50,135540.779532,0.559519460519,2794.12089486,2000,3994.12089486,1,200,30
710.847343519,200,"TestConstraints",1,822.137379753,70.0548098754,178.840506707,295.260840502,500,"bc77be24-6f4e-4ec8-aafb-a553a9de53fe",2,2,1020,1020,1561.13844181,43.5776202934,550,50,94850.6638416,9.08959430414,1533.94934353,2000,2733.94934353,0,200,30
427.423829403,200,"TestConstraints",0,302.463700394,45.8640381311,561.967877502,728.979447135,500,"ee839a1a-9be5-480d-816b-3c4ca0ea471d",2,2,1020,1020,8750.16355727,817.675194075,550,50,163898.393915,2.87461303651,3753.57094128,2000,4953.57094128,1,200,30
921.241065466,200,"TestConstraints",0,478.497848309,49.2280345514,112.195415756,218.800750064,500,"ca7fb662-3db1-468b-9170-9c9e22abc9bf",2,2,1020,1020,5001.52860002,250.945232008,550,50,33174.9705288,8.63350765315,853.904023005,2000,2053.904023,0,200,30
926.921375487,200,"TestConstraints",0,113.657403935,58.5419565586,42.8208519718,168.765466608,500,"86f3cbbf-4d7c-4a00-bc2a-ae4e8bf98315",2,2,1020,1020,8154.33818905,170.18699334,550,50,14311.9987142,4.70644333445,424.474212266,2000,1624.47421227,1,200,30
560.092756785,200,"TestConstraints",0,342.277585368,79.7035867877,893.127204146,1228.38915283,500,"02ffe99e-b893-4cd1-8801-677d4452b225",2,2,1020,1020,4056.21529487,695.10423024,550,50,126042.487155,9.6719313645,1761.39040205,2000,2961.39040205,1,200,30
30.3858277077,200,"TestConstraints",0,417.707811368,73.2720240945,151.811563041,194.799661495,500,"36fb6ba1-e858-42ab-b134-8968312eef63",2,2,1020,1020,6350.77083111,972.302384706,550,50,130547.62909,5.0897560502,1961.68449286,2000,3161.68449286,0,200,30
698.00570144,200,"TestConstraints",0,138.262840315,68.1568706614,163.205310283,371.307109883,500,"aefdaee7-6399-4b9e-993c-59cb586181b1",2,2,1020,1020,9316.44210914,99.7595421309,550,50,36936.1838879,7.39470371855,721.928987195,2000,1921.9289872,1,200,30
603.031811056,200,"TestConstraints",0,549.358699227,34.8590557088,1226.7587276,1656.54639748,500,"5423ef46-3a13-44f4-9539-3b6007f7001a",2,2,1020,1020,9584.48808941,892.723407476,550,50,121648.565062,8.2447109703,3669.72634479,2000,4869.72634479,1,200,30
357.462961365,200,"TestConstraints",0,93.1184227626,72.7371994614,54.2881144132,76.9514863489,500,"fd759681-d999-491f-bd70-31633cbbb113",2,2,1020,1020,5014.87376859,721.56400138,550,50,51616.5976402,0.45156769754,889.631358128,2000,2089.63135813,0,200,30
986.826289269,200,"TestConstraints",0,214.734083011,33.497343421,287.674637154,540.151031067,500,"c8a27243-562f-41ae-aef9-aa6fd95f9e8c",2,2,1020,1020,2193.6144174,337.369485244,550,50,46052.9534918,5.74941945673,1554.82405434,2000,2754.82405434,1,200,30
56.521076626,200,"TestConstraints",0,1454.21057537,51.4622732451,165.154570775,250.134365563,500,"83b1f2c6-2954-4ebc-a994-dba96a41e13d",2,2,1020,1020,7610.61907614,933.710125855,550,50,194036.312592,7.58530746741,3950.45747023,2000,5150.45747023,0,200,30
700.966160124,200,"TestConstraints",0,147.172073661,73.4249854354,140.077702616,203.541402432,500,"d3b0262f-aebf-4b2b-b879-3e80ee7f7ca5",2,2,1020,1020,5758.85882091,134.668711808,550,50,90922.2848351,4.3295747725,1418.30170746,2000,2618.30170746,1,200,30
184.093132999,200,"TestConstraints",0,312.750656718,58.9331842511,687.489763228,962.717606221,500,"b1469112-fe8c-4b69-bc92-4c5ce5e7327e",2,2,1020,1020,1391.30117967,776.604486314,550,50,139585.02771,8.55553358537,2548.53021746,2000,3748.53021746,1,200,30
50.2084749083,200,"TestConstraints",0,260.181613008,73.3652343141,577.864239992,757.880966915,500,"96abecb9-0ead-4d07-9cc5-481285cd8d89",2,2,1020,1020,3218.91615005,926.522924463,550,50,158309.839966,7.7722565299,2337.83185927,2000,3537.83185927,1,200,30
767.304791465,200,"TestConstraints",0,387.999080669,66.7620445953,663.120610074,845.243386317,500,"18c29104-e195-4e85-9a84-36ed79852e65",2,2,1020,1020,7259.98695374,790.587384482,550,50,182115.863182,7.30940017811,2907.8353185,2000,4107.8353185,1,200,30
749.667543355,200,"TestConstraints",0,274.75929042,40.4098981064,447.803374784,743.514773659,500,"58f8dead-9467-4eef-b58b-e9ba1baed358",2,2,1020,1020,774.590172851,748.219255068,550,50,70977.4352263,7.70418147345,1936.43687691,2000,3136.43687691,1,200,30
115.497194362,200,"TestConstraints",0,583.247369682,79.0579901025,192.572279744,272.664954472,500,"dfc2d587-055e-4804-9193-797e801ede15",2,2,1020,1020,6772.37889727,274.431447578,550,50,114691.68885,7.35180822711,1630.7286196,2000,2830.7286196,0,200,30
231.815562655,200,"TestConstraints",0,180.27230026,41.9390292099,173.153955765,238.973359202,500,"cf93a0ad-0e5b-4e27-8bb9-17d4b7e43d0a",2,2,1020,1020,1728.95932976,821.812405942,550,50,122107.917336,3.4226636163,3091.55803166,2000,4291.55803166,1,200,30
515.645210524,200,"TestConstraints",0,381.413379374,38.7171692967,782.935478441,1103.41070285,500,"8bb02d04-2302-4254-9dca-9798e089c119",2,2,1020,1020,857.687740403,905.92796827,550,50,111956.627463,7.59184044561,3071.65322509,2000,4271.65322509,1,200,30
471.818668457,200,"TestConstraints",0,231.828513005,64.0336893599,443.391694238,700.977241815,500,"95416c09-4bad-405a-985d-33a9b5d905c0",2,2,1020,1020,8549.83932863,577.82087087,550,50,87167.3211651,8.18921024725,1541.2728243,2000,2741.2728243,1,200,30
860.47221408,200,"TestConstraints",0,204.625902157,32.6360041644,197.053655395,261.45371322,500,"a3c55514-8a2a-46f1-a162-47bb897ae0fd",2,2,1020,1020,5980.18555062,53.5420590933,550,50,91469.5066765,1.15535076881,2982.71770453,2000,4182.71770453,1,200,30
782.960281308,200,"TestConstraints",0,162.601365041,73.1003667612,155.750726074,281.253161373,500,"648bc39b-75f8-4457-abca-2c9b42a11f9f",2,2,1020,1020,8635.79375923,950.1157095,550,50,54885.5439699,6.01421358682,930.824467805,2000,2130.82446781,1,200,30
692.555579509,200,"TestConstraints",0,332.477513639,39.8059768554,49.8072776839,96.517126819,500,"4a98c650-de8c-4908-963c-b1100a034b88",2,2,1020,1020,1061.47130235,155.002036378,550,50,42080.9921902,5.48874497804,1237.15260658,2000,2437.15260658,0,200,30
264.410970268,200,"TestConstraints",0,189.89254244,58.6342038806,573.830033209,856.834906207,500,"faaefe0c-4fa6-4120-84de-99598b9088be",2,2,1020,1020,4083.49067951,600.84809519,550,50,103994.207098,3.73888531836,1953.60994463,2000,3153.60994463,1,200,30
650.35117484,200,"TestConstraints",0,193.770696916,76.5508789287,118.738262205,137.661523274,500,"e1d885d7-d4c1-4548-9b26-81e51fa08efc",2,2,1020,1020,8150.7489995,994.211329102,550,50,107499.048605,1.33402013609,1584.28235585,2000,2784.28235585,0,200,30
194.285270435,200,"TestConstraints",0,159.660987549,73.8384653564,232.712590051,281.123712208,500,"7192a911-4d78-440a-9bf6-06ba3b6dee09",2,2,1020,1020,4320.2775192,344.946332552,550,50,192315.161342,3.87028854639,2784.53898133,2000,3984.53898133,1,200,30
988.470873788,200,"TestConstraints",0,189.120825436,50.267264253,23.0960594604,34.2293876813,500,"de8c7131-33cc-4d5c-ae8b-a300c7e6deee",2,2,1020,1020,409.648165484,784.210711184,550,50,50815.565011,1.8426798598,1190.90771034,2000,2390.90771034,0,200,30
247.256193139,200,"TestConstraints",0,121.616397486,48.1166198109,35.5364430321,50.4652747789,500,"f56e65a6-575e-4ea8-8857-e3bbcf3891eb",2,2,1020,1020,6012.5150527,38.0539406483,550,50,72479.8977517,1.44560524152,1686.33810181,2000,2886.33810181,0,200,30
184.732558382,200,"TestConstraints",0,211.577092854,51.9293065052,95.9109255243,193.838168087,500,"8128e26b-6faa-4452-b1f1-dca5412f0ad2",2,2,1020,1020,7349.35623106,662.523261787,550,50,12687.7080796,8.21108339884,424.326545711,2000,1624.32654571,0,200,30
779.731249499,200,"TestConstraints",0,389.783023805,51.2034409066,82.8639028546,156.595691367,500,"1c050926-c6fc-456d-b94d-038b6e9ffbb1",2,2,1020,1020,2539.19619586,183.920585458,550,50,40287.2816683,7.08729043189,966.808092483,2000,2166.80809248,0,200,30
684.873726379,200,"TestConstraints",0,182.87726302,57.2255621074,45.3115774353,86.0399969838,500,"a7714dc7-5a22-45e1-bffb-7dc377a1d1be",2,2,1020,1020,2105.22594897,319.249500846,550,50,23244.0293209,5.03875506903,586.182630015,2000,1786.18263001,0,200,30
231.063944994,200,"TestConstraints",0,416.527921256,33.7483674883,49.1617901151,94.3304740994,500,"8d2ae80f-f944-4c4f-821c-b117374a33f3",2,2,1020,1020,6898.68234567,385.927875833,550,50,59610.0063707,5.23431855653,1946.30784856,2000,3146.30784856,0,200,30
873.522721183,200,"TestConstraints",0,183.533620876,42.9065864351,235.210470427,488.348358544,500,"40c02faa-e944-4cbd-a011-2abcdc925830",2,2,1020,1020,4302.89298795,30.6857500457,550,50,43287.9997547,6.93169227978,1188.88938858,2000,2388.88938858,1,200,30
519.873247509,200,"TestConstraints",1,480.883847836,47.7324059388,104.257890669,201.985208107,500,"d0106e1f-68f1-4b06-b9f2-55ce4d414d6e",2,2,1020,1020,1709.88369944,639.170430953,550,50,39225.0190281,8.27620058505,1001.7691578,2000,2201.7691578,0,200,30
673.758004895,200,"TestConstraints",0,154.414350863,68.3358259697,101.194977489,127.025112272,500,"d0825777-55cf-495e-907f-f90c867fec20",2,2,1020,1020,2201.67121764,409.047517592,550,50,144421.070498,0.798759729118,2293.40198862,2000,3493.40198862,1,200,30
446.145221789,200,"TestConstraints",0,137.763219174,72.4293401601,57.0747545903,67.7157208398,500,"fc76c8be-d5a7-40c8-a4ef-a132018f485c",2,2,1020,1020,112.469842015,819.257826169,550,50,70421.3443979,1.75787376477,1152.27648688,2000,2352.27648688,0,200,30
747.813426451,200,"TestConstraints",0,938.843597325,67.3571327421,6077.94783097,12840.5723087,500,"6eabaf0c-ab4e-4390-b818-de6694c7f9f0",2,2,1020,1020,6223.99908855,473.39754532,550,50,46158.6386375,6.65275490786,865.282118736,2000,2065.28211874,1,200,30
559.207584774,200,"TestConstraints",0,266.110204249,76.2960151379,116.42497341,148.75680705,500,"8487dd18-c073-417b-9de8-e46e9f53a2b8",2,2,1020,1020,8712.79188602,305.627288873,550,50,90753.1294901,4.0794573101,1369.48714852,2000,2569.48714852,0,200,30
559.343323573,200,"TestConstraints",0,1361.69829872,65.343528444,222.81144414,318.677655893,500,"4712f454-05e3-4122-8101-fdcca9cf9e78",2,2,1020,1020,4438.33993197,327.342313787,550,50,197474.820245,8.15755428955,3202.10218743,2000,4402.10218743,0,200,30
383.615109028,200,"TestConstraints",0,357.05607896,73.3405142771,122.684929961,158.478981465,500,"6be2f5d0-953b-47fe-9287-2c98f5408dfb",2,2,1020,1020,1290.90330941,434.819447425,550,50,117870.614948,4.67335229083,1787.16919031,2000,2987.16919031,0,200,30
312.116419214,200,"TestConstraints",0,437.522091903,64.4819750982,2117.15212931,3420.63205564,500,"c71c01da-3df5-4c7b-9e22-21437a153e16",2,2,1020,1020,9226.46243742,17.3661514589,550,50,83681.6117363,9.31632267113,1477.75199362,2000,2677.75199362,1,200,30
