CfgID,CruiseSpeed,ENominal,EReserve,GUID,MaxTakeoffMass,Range,RotorRadius,tNominal,tReserve,Vehicle
TestMissions,45.5553301146,23.9022152263,44.1370519752,a49784fa-4302-4df6-942c-3b125ce7aa35,3842.26290504,33441.6697223,3.03367934688,914.089065717,2114.08906572,0.0
TestMissions,60.6144181048,1341.35117842,1723.34072311,2b71f4be-e5dd-4194-b7a1-53f2e2b7d426,2818.40139329,186087.726756,7.88057304181,3250.02413905,4450.02413905,1.0
TestMissions,55.5693299991,144.732550709,208.738111134,d64d9695-e660-47c3-84e3-91484e3789c7,1944.22303331,188956.124753,6.55799304694,3580.36715857,4780.36715857,0.0
TestMissions,55.8092518927,1233.32684547,1949.90642402,0b92d23b-6149-4466-82f7-d15fccc27a09,5847.65936801,89153.226405,7.74432894506,1777.46320514,2977.46320514,1.0
TestMissions,70.1338177455,2632.86705529,3445.45370292,e33935c7-cb97-441e-b405-d9938657e622,2803.89059842,171026.352079,9.32555255646,2618.57182706,3818.57182706,1.0
TestMissions,42.4932304891,153.853248941,272.67656366,09ddfa7f-0436-4059-9c9d-c1ae11f48fb6,7414.16604914,138806.562534,9.12285002729,3446.55707124,4646.55707124,0.0
TestMissions,35.8345203223,54.5372454408,104.082118292,bc536e2a-cbd4-461c-b4d5-242ac85cea14,1126.0549567,61909.5073552,5.67919610091,1907.64995313,3107.64995313,0.0
TestMissions,73.5315619114,551.325236269,732.649791409,acb52330-a5c8-45b5-ba7f-035cfba534c7,2557.77538968,151158.081006,3.49345894267,2235.68978921,3435.68978921,1.0
TestMissions,65.1560013425,199.42135913,297.206741139,81fe76be-1826-4ced-bf0f-ffa67eedea7d,7234.74283054,152093.051862,8.20627776845,2514.29075954,3714.29075954,0.0
TestMissions,58.4001497801,92.4853219079,125.259437724,0685fcef-ed0f-42cc-b915-1ace2356ab60,2949.20175457,127218.165844,4.37564103132,2358.38766378,3558.38766378,0.0
TestMissions,30.7977029455,3968.57779074,4960.9229159,a7bc8f31-971b-4700-adc1-a9db34fb87f7,4287.111789,153838.493885,9.04388843275,5175.12883013,6375.12883013,1.0
TestMissions,53.6649400692,323.278848868,433.544442437,362ecf91-3f85-4a57-8ee0-5c47c53992f3,3075.57880943,146313.178732,3.50908227436,2906.42023905,4106.42023905,1.0
TestMissions,40.0094437796,290.998204092,575.005033944,ad4385a5-cf24-496a-ac6c-3f944a6f8913,1747.65642146,46420.8561036,5.16788610719,1340.24747456,2540.24747456,1.0
TestMissions,39.389896435,107.942975677,206.843700781,2a0b64a9-eb70-445c-9542-4732c9cb5baf,9479.03344633,61843.8949405,8.22227768755,1750.04461899,2950.04461899,0.0
TestMissions,73.5208283008,159.40316833,176.710910816,6340a43a-2b85-44e2-b70b-3c257e55e7f3,2641.50297205,180674.476812,2.71929640692,2637.45975648,3837.45975648,0.0
TestMissions,65.617460469,112.245205522,131.790669985,c2d5eb00-2703-4d28-8878-fd390db49e14,4502.95368947,145543.697974,2.89084468961,2398.06356011,3598.06356011,0.0
TestMissions,67.1036905788,448.750693505,575.002542925,0886eae4-f50c-4778-a8b0-d08f36ee7514,5843.42184731,171884.158431,4.96223927052,2741.47101521,3941.47101521,1.0
TestMissions,68.3631069209,168.532993217,286.643532181,ee04a354-09a6-42cf-ad26-743196c86373,304.030315643,84635.9210076,9.17035822431,1418.03502824,2618.03502824,0.0
TestMissions,64.5158463069,1819.61895367,6447.13988033,9a959ace-e632-4a70-8e19-3799d90f3aa4,5414.31921012,20342.3277336,8.78275078401,495.307461625,1695.30746162,1.0
TestMissions,52.6782044178,8189.40823339,14936.425167,30ab47a9-7662-44c0-b141-54bffe966ea7,9346.46570764,62263.8442402,9.61984873082,1361.96595591,2561.96595591,1.0
TestMissions,69.9565899339,86.4562181228,137.164879326,ec4c2562-07b5-4433-8738-6b33982e2256,9186.35003807,50965.9450428,5.55627374432,908.536726718,2108.53672672,0.0
TestMissions,42.6936594406,46.9654574892,71.6165381529,4f628e0a-59d6-494b-b67e-a2ca968bc033,9425.49550101,90659.1845267,3.12099770188,2303.48123151,3503.48123151,0.0
TestMissions,64.62850475,119.720735482,218.191429944,14f10c6f-dc8f-4866-ae3f-3c72266c60d4,4603.81101109,57274.2967371,5.61606714487,1066.20798143,2266.20798143,1.0
TestMissions,46.8267642855,66.9804135804,125.63098362,88cde095-ab7c-4d9f-80ec-fc71fe17c814,1160.95341625,46598.9712409,6.25434925221,1175.13540925,2375.13540925,0.0
TestMissions,38.9154020004,6438.86667733,8271.39868499,45bef949-4337-4c53-8765-b403a4ba52a9,8681.02382652,158110.288216,8.58256463599,4242.92316381,5442.92316381,1.0
TestMissions,53.3864627109,46.6143335313,114.638407759,d8c7b9a2-1994-4de0-b6f3-12220859e075,1093.38582159,34023.990289,1.81022156221,817.31494018,2017.31494018,1.0
TestMissions,42.0448241328,33.8136262138,57.796676619,b82c70fc-d3d1-4e18-b65f-0cdd0455f42b,1596.18427353,63124.3396589,3.58251516771,1681.3581567,2881.3581567,0.0
TestMissions,60.9529663596,244.328855882,482.904037142,5e97aac4-1226-46d8-be5e-e1f4a89309f9,4271.53252588,51680.6581076,4.22264246623,1027.87765378,2227.87765378,1.0
TestMissions,62.084768859,144.313605689,218.384559382,33524e3e-81c9-4374-a755-2a52f91fe224,4112.66468889,127189.209573,7.08118205536,2228.63788511,3428.63788511,0.0
TestMissions,71.7778520536,249.945021202,348.753610014,7eabeead-4c2d-44a1-baa5-f86bcf69af7e,3585.81238825,116426.053798,4.4307056541,1802.03312675,3002.03312675,1.0
TestMissions,61.1064799594,466.40311801,665.380741662,d1c3678f-bdd5-4e2b-bc27-a423d9dfb44a,8441.41210624,119075.592734,5.73744004933,2128.65737337,3328.65737337,1.0
TestMissions,57.8083972201,122.865560967,186.2778577,0595d0be-bd74-42d7-9a44-e16b8fceb266,7193.96242842,90644.0600472,1.60340986428,1748.00853174,2948.00853174,1.0
TestMissions,36.6844876006,186.870627208,260.795784675,81012294-e8d1-437c-8c44-78a40a3be45a,154.410648502,112376.735279,3.12607772178,3243.33119608,4443.33119608,1.0
TestMissions,74.1276289102,69.1993383942,341.585276666,54eaefd4-67f9-46b7-ae42-04e5339e232e,8656.53720098,10469.7194261,7.59929035993,321.239097757,1521.23909776,1.0
TestMissions,41.9089268775,134.971996556,225.286310897,7352fbdc-5c8f-4e4b-808c-a134b536b50b,3406.41975963,189311.721306,7.91025368578,4697.21710411,5897.21710411,0.0
TestMissions,66.6908976213,363.847571295,480.41074659,74b1f500-9ffc-4537-9aaf-fef6f2ae3bcc,1896.77544786,160487.741535,4.31857818196,2586.44146741,3786.44146741,1.0
TestMissions,39.6994177816,110.083103992,207.56276223,982092ab-fffe-4635-9d1e-a09cd5db32e7,1484.78906752,82800.1992454,8.26731557389,2265.67792356,3465.67792356,0.0
TestMissions,41.1021071169,30.8778779198,99.2930367447,9629300e-c67d-43b0-85dd-740fb31d0f93,4483.83336999,16563.8902663,1.55207343515,582.993701008,1782.99370101,1.0
TestMissions,53.5200981484,1073.32789996,1437.03966607,1b1c2ccc-1405-497d-b9c6-00be4f4f5b38,5383.95154813,151181.158487,4.76184006403,3004.75488119,4204.75488119,1.0
TestMissions,46.850237866,3287.38494568,4936.96323845,6cff1274-2355-451d-8219-bb1a8b59f444,1638.90372873,100023.196784,9.72865920779,2314.95600747,3514.95600747,1.0
TestMissions,79.5248569596,160.656055797,413.100188854,4acdce07-89cc-4e2d-890c-06acdb9f48e5,1904.68445601,33670.5024368,4.98327316762,603.395950953,1803.39595095,1.0
TestMissions,31.8547077652,662.239294948,828.872771856,02c3739e-5e3e-470b-ad19-bd4e2ac3ec43,7160.08402579,150455.631742,2.56231476291,4903.1835511,6103.1835511,1.0
TestMissions,44.7651632286,3419.29609282,4582.55675184,802e757a-5a95-4e82-94c0-c7937e8f1de9,5404.6804453,142939.954931,8.01283949073,3373.10697476,4573.10697476,1.0
TestMissions,78.0870243883,223.446976366,322.413455104,e34f5cad-60a0-41db-bdd7-8d11be0cd25d,1174.26602237,146120.02267,8.33805746422,2051.24588002,3251.24588002,0.0
TestMissions,31.9555346795,256.416821372,336.243872783,a1335c7a-b3ca-4d67-ad00-63170a2fc19c,3087.53316945,121237.649616,1.57682560049,3973.94839835,5173.94839835,1.0
TestMissions,64.6330405591,117.708198168,165.867906924,927ed979-6eba-4172-9d97-39ea258bdc2b,3205.9615821,118566.396811,5.54530720154,2014.45488229,3214.45488229,0.0
TestMissions,35.2651228118,120.429178938,210.040363149,16bebb29-ad53-40b7-9eaf-82182d43f5c4,5623.25501422,53908.416368,2.66059670324,1708.66095648,2908.66095648,1.0
TestMissions,40.7430692978,42.8667967115,87.6213917441,f7f18ddf-27f2-404f-930d-5ae9871689a8,1417.42639475,19803.3168875,5.34607193817,666.053633877,1866.05363388,0.0
TestMissions,42.374696935,38.4555741478,59.0741421754,71c1bad5-bf8f-482d-ba6e-0db41f94f331,4519.10431193,86820.0439516,3.03492940013,2228.86524816,3428.86524816,0.0
TestMissions,56.3643301245,196.809981131,284.941471587,1a9203a8-bfef-4f29-b40f-117fada60ecb,4063.73609556,109581.222606,3.76566104368,2124.15905172,3324.15905172,1.0
TestMissions,33.8731842265,110.52298349,187.578159723,f24ee96d-edd1-45da-adb8-23b311f90f1c,9298.15274634,198227.401535,7.14395472715,6032.04509295,7232.04509295,0.0
TestMissions,46.6879585833,98.658853773,158.239645171,9258b6af-c038-46dc-b44c-6917f4296719,444.780543122,144897.373257,6.31998096243,3283.52771151,4483.52771151,0.0
TestMissions,62.3681873556,123.019167508,198.404819112,85029437-2ced-4291-9f86-f7fbaad1b87f,5631.54447646,86649.6564459,7.12547921436,1569.32459191,2769.32459191,0.0
TestMissions,70.0767884847,368.291738084,517.564628406,12a031b4-2726-4a60-97b6-0317a9447080,3664.01715672,120064.251748,6.1390416933,1893.32411693,3093.32411693,1.0
TestMissions,48.1824633746,546.296160822,1045.89402611,cde457e6-cb57-4f9c-8efc-513f30ad8c53,3926.36403088,54349.3202523,9.4706143648,1307.98965528,2507.98965528,1.0
TestMissions,76.7147041464,181.756051843,202.90150974,dae50c4d-e4cd-4870-9783-4a8b513bb74b,1187.77700363,193020.414053,3.28439143621,2696.08105904,3896.08105904,0.0
TestMissions,62.8669046857,71.8773875233,107.397524375,5281515d-a076-4aa1-a77a-85e9e70bd1c0,754.93362261,74664.1797194,4.66274062371,1367.65477786,2567.65477786,0.0
TestMissions,42.5014777405,754.118700898,965.856728988,d89eb36a-46c3-457d-b8a4-d9c0dc3c34d9,4261.89420943,166805.595945,2.38250177417,4104.70108835,5304.70108835,1.0
TestMissions,69.5983928891,521.862681017,645.300823702,86ce1ed2-cbb0-4a17-b7b9-165ac08a0508,8254.7181059,190185.706369,1.75611602593,2912.61635038,4112.61635038,1.0
TestMissions,69.3808889206,191.099111874,286.668051044,b43a5c9e-de92-4696-b90c-30b0c5efa110,5756.09814351,130535.704782,8.1254194886,2061.43603827,3261.43603827,0.0
TestMissions,45.5442182827,52.3900961114,86.7084040253,be4b9a7d-d7e1-4422-b1b5-420d54a75969,2392.10483619,79357.3806266,4.5240140654,1922.42491405,3122.42491405,0.0
TestMissions,30.8668983721,6522.19864849,7942.1111075,3cbf3749-9312-4fd3-97ba-07872b799b8b,8226.73319245,176663.004775,9.8850291392,5903.38051739,7103.38051739,1.0
TestMissions,65.9712521024,47.4667516929,62.4611369688,5bdef691-426a-4697-baad-39fa29b3fa81,4998.60518066,57248.8687897,2.02515093999,1047.78508767,2247.78508767,0.0
TestMissions,30.7449329606,60.955602063,101.657896925,ce58899e-bf3f-43bb-98c9-0647fcb0dc8b,4899.21123205,176165.758268,4.96161486739,5909.91193357,7109.91193357,0.0
TestMissions,63.320774204,60.581466888,108.157564664,1abc2eb2-e8ff-48ea-b8eb-0a0f9c323ae6,2621.70457032,32669.7530952,5.51803848069,695.940518825,1895.94051883,0.0
TestMissions,54.1229710914,83.1146575825,147.183542401,39348566-2491-4e0a-929f-71d57518a53d,7348.33004426,53965.1810872,6.45840121547,1177.08460195,2377.08460195,0.0
TestMissions,50.0605497944,365.113705856,461.369756665,9f211619-e0fd-4d79-a203-d8ae21e8fe26,7597.52820281,191168.896418,4.35257102481,3998.75343366,5198.75343366,1.0
TestMissions,55.3204930092,183.961194781,315.025704822,f00499e5-7160-4db0-bf27-457704b116ea,1971.0576937,130006.178203,9.67443946163,2530.05458432,3730.05458432,0.0
TestMissions,47.0476751487,1224.14321992,1585.84279027,6057f5cd-d2f8-4d13-b50b-793fd9121669,9280.76619902,168086.186157,5.0843393055,3752.67783425,4952.67783425,1.0
TestMissions,57.1734314085,199.369063971,304.776245716,58e68c66-a19b-4000-9aaf-d19ced3afbc6,4881.56850749,192673.174037,8.58244168668,3549.97744039,4749.97744039,0.0
TestMissions,62.9221911368,125.012510678,165.879687617,449511d3-5740-43ee-967e-1216e78eb5f8,328.580462508,158930.898255,5.0842278872,2705.83222841,3905.83222841,0.0
TestMissions,48.4584290052,10414.9706974,15960.6265824,4b2891fb-31fc-4acd-b0ae-8aaf933610a8,9928.34835398,93978.3667738,8.76087033884,2119.36057572,3319.36057572,1.0
TestMissions,56.9650172175,154.738795745,255.953106194,7d86f0ca-10cd-4590-94a9-dd687bbeb36a,3965.74439416,118813.577973,8.40755189936,2265.72881702,3465.72881702,0.0
TestMissions,78.7322700742,29.5479972544,47.0668111452,7812e1a1-8d63-4eea-802c-b83173218a49,7040.57331413,19889.9198104,2.1727922455,432.627287282,1632.62728728,0.0
TestMissions,56.2235122899,76.4862984046,139.049309163,5ab553b1-30bd-4986-a54c-739ca0d4045e,5457.76014333,41559.338924,6.41042035642,919.180766753,2119.18076675,0.0
TestMissions,60.5660892355,127.41720218,230.177335199,fe385ada-f732-48ba-9e1e-c26656085ded,3923.75126224,55193.0207639,8.47721162271,1091.28586079,2291.28586079,0.0
TestMissions,56.9552663156,185.397426345,391.018480625,2a1328f6-3d79-4dd6-ae08-bb6b27bc1205,7957.61723,44788.3649517,5.54037075889,966.377939198,2166.3779392,1.0
TestMissions,32.4242066981,1500.01659859,2189.17149542,9d358d0a-7833-4b5b-a16d-5eb84a8c7b0f,7280.58143378,86988.680942,8.56542908425,2862.83143368,4062.83143368,1.0
TestMissions,54.9553500928,100.977760283,156.543816757,ec97de00-5618-4041-bba3-bd32e43c8976,4518.31571676,109351.747635,6.00260939664,2169.82896934,3369.82896934,0.0
TestMissions,62.6167356535,67.3328880817,126.438889011,7b062b85-bfc9-4a86-a8af-da40558367ed,9437.01878293,23801.4660715,6.10394063648,560.113492392,1760.11349239,0.0
TestMissions,32.877115871,16.3950364121,34.2608811474,fa1850f9-f04b-47eb-8838-58526d597b9f,3507.00847389,33172.3464547,2.73380438769,1188.97982003,2388.97982003,0.0
TestMissions,34.8860727301,1733.82963273,2176.21586948,c189b005-c63a-4423-9fb6-67ca316e51d2,1601.97760557,165674.883364,6.69322032646,4929.02648533,6129.02648533,1.0
TestMissions,39.4655905775,50.3506477497,138.106452914,9f4c20cc-5f5a-48f9-bd80-9cd3106d9d49,531.652037273,25397.5211724,3.09370638968,823.53581945,2023.53581945,1.0
TestMissions,51.0360275222,67.7862946457,89.8065978611,84900d7f-ea51-4266-8e9d-95cd21996db6,5178.73550108,125369.241336,3.16657671586,2636.48510322,3836.48510322,0.0
TestMissions,79.7065517768,69.8742424491,108.681793861,1001f610-88c2-4216-ab25-eebdf37443eb,327.417296968,41095.0195513,4.92913897626,695.578940944,1895.57894094,0.0
TestMissions,63.5482326011,45.3879151645,87.2886125279,86c3de02-e1bc-45b2-b6e6-05a234aa5c37,942.45549191,17192.3737791,5.14976680876,450.54054968,1650.54054968,0.0
TestMissions,58.8171760182,36.4213134419,81.6960139121,070391f9-3548-4d4f-90df-f233832ab966,2930.96500154,33560.7408314,1.08900805434,750.594222699,1950.5942227,1.0
TestMissions,54.0617032618,37.8046323071,96.1580612923,02f93622-42cc-4bbd-9fb6-ab87e2386603,3915.18274994,26037.4798975,1.00330980468,661.625223152,1861.62522315,1.0
TestMissions,79.7567584039,241.955067526,649.151561629,ae64d4bd-5f0e-4983-9532-87e4ea177346,2561.04487455,29727.096084,5.13414132272,552.721969634,1752.72196963,1.0
TestMissions,55.2372168139,167.610829294,259.541068112,88243b7f-f43f-486d-9bff-0e30c2db306d,3777.7177344,173134.643271,7.98213433955,3314.38390378,4514.38390378,0.0
TestMissions,64.3969088433,75.3910372378,98.0412054005,4757b43b-0b2d-441d-a922-94380e55b2fc,1839.95693289,95971.7588146,3.42881399158,1670.31623627,2870.31623627,0.0
TestMissions,65.1845969806,555.544907201,1016.24838088,2d726f16-1e89-48c6-b85f-c7da91c32f08,9916.29441178,60848.8825009,6.49186906488,1113.48559812,2313.48559812,1.0
TestMissions,30.10925898,2633.54367871,4103.96956655,caec3007-f369-4731-9834-2241531c1ad1,7907.64225767,66969.7882779,8.90310427879,2404.22572148,3604.22572148,1.0
TestMissions,39.3706088083,1301.724279,1675.95812677,78fc6680-65f5-4b21-8322-ab4c84e6b42d,3557.02514934,157759.027966,4.78919254631,4187.02536082,5387.02536082,1.0
TestMissions,68.7506026453,138.046937942,150.809742386,41ff29a2-e071-4d25-8f8c-c0c2707bf39c,4413.73749666,175293.328238,1.09859894601,2729.69878798,3929.69878798,0.0
TestMissions,31.3827513277,21.0007355121,31.903854937,a14c2039-e6df-403d-8474-90b9bfcc2688,3144.44774351,98560.5359564,1.18486253025,3320.59576635,4520.59576635,0.0
TestMissions,72.9632420626,136.234447777,163.069097023,4d9ceb15-17b0-4609-a3aa-13f278c8f61e,2256.2196159,144486.506966,3.85003358692,2160.26434793,3360.26434793,0.0
TestMissions,47.9103661019,1549.86388398,2126.83097279,8fe8e0f5-eba3-4a2a-a7b1-7989f93cd501,1978.29530536,135639.743239,6.98782421255,3011.114731,4211.114731,1.0
TestMissions,77.3945420627,81.1762942444,660.937674456,d0b3b6f6-a3e4-4417-a47c-880c7f246d88,503.416685675,11676.8218038,9.1999489881,330.873969825,1530.87396983,1.0
TestMissions,55.5864932385,258.698466539,631.873723176,b6f1f908-e4ab-425a-bd90-921c1dea5336,2724.21407435,35449.2469465,5.95688701519,817.731306316,2017.73130632,1.0
TestMissions,79.8623337052,726.887821326,937.901335634,314b9a36-4d78-457a-aeb8-1ec97b28e744,5670.88484103,152776.076732,5.45524748831,2092.99289219,3292.99289219,1.0
TestMissions,32.002366315,736.727900362,1065.2911777,a535b0bb-a117-4823-9c6b-21c42f818551,4811.64225057,88124.2193735,4.63651213793,2933.67822824,4133.67822824,1.0
TestMissions,76.0175546271,194.630256155,213.550144756,edd7db4b-b3a1-4e74-9359-f83af4a78b21,7746.54796745,184366.35484,1.19454285868,2605.31288653,3805.31288653,0.0
TestMissions,73.109079199,122.129633893,179.211064428,8234ece9-a173-4559-93c3-013801d7aecc,8860.28885387,78117.5578318,5.99128121703,1248.50693084,2448.50693084,0.0
TestMissions,60.6663572433,618.444954806,880.453315151,3a96039e-5996-4bc3-98b2-9b9501abda3f,9264.26396318,122429.99929,8.80265383724,2198.0872044,3398.0872044,1.0
TestMissions,54.6905218597,76.494839553,140.940203224,3c47662b-7a13-4233-a19d-2cc814639338,8928.78141229,54915.1274272,3.43982635062,1184.1068463,2384.1068463,1.0
TestMissions,55.2661574141,662.927703864,931.384578276,3bb87d12-edb9-44e8-be64-f9f4373cd9ce,1930.82841768,131876.529442,8.61178107315,2566.2076832,3766.2076832,1.0
TestMissions,43.3325217088,105.315583362,163.795323163,34b0c1db-660a-4628-a061-4ea5357ebe39,5065.71639074,178009.649472,6.17237711582,4287.99192966,5487.99192966,0.0
TestMissions,40.9190861946,479.633628817,680.110224316,bbebd694-56e7-4e8b-9c00-252a5fb812e5,9029.2754196,111493.371032,5.29679562958,2904.72778356,4104.72778356,1.0
TestMissions,67.6799812629,89.9262249307,136.098208935,045177c5-b149-4b47-ac6e-fd39adc3c6aa,763.554112032,75490.1318521,5.4567027668,1295.39823805,2495.39823805,0.0
TestMissions,58.8847084445,181.334588788,297.638823692,393deaf6-e8f2-44a4-8b30-b386dea8d913,4292.31493995,131379.321552,9.05617663744,2411.12799609,3611.12799609,0.0
TestMissions,51.3513769155,117.06655992,189.45966682,9eb4c182-c5f1-4720-8a09-9ebc4015d433,3331.76672616,126452.521225,7.00359933432,2642.49524005,3842.49524005,0.0
TestMissions,48.745044662,185.781794981,243.169406251,3843b20d-c7ae-4935-8922-c5d9b7adb6b5,5356.96034406,155481.130235,2.15951137641,3369.68074217,4569.68074217,1.0
TestMissions,39.2260808122,2956.76823689,3669.58484862,ca64c871-790e-46ff-9783-452defdd754b,2213.64303282,189686.511735,8.59273171929,5015.72428872,6215.72428872,1.0
TestMissions,32.592271661,899.247221757,1483.65597894,6c0ae2c5-1ef5-4caa-882b-09c158ffdbfa,9387.4821476,61219.302937,7.3582293287,2058.33801749,3258.33801749,1.0
TestMissions,58.5982557684,1003.22869601,1340.04689866,53bde0b2-7bcf-42e3-920a-7e7252f786e0,6371.9196081,154386.921589,6.8231544517,2814.6675266,4014.6675266,1.0
TestMissions,50.8532325615,746.351871596,960.002668829,7c3a3d77-6d91-4d06-a222-d4f9045cb142,4619.78227663,176988.001314,5.08235694524,3660.36874746,4860.36874746,1.0
TestMissions,43.9325038096,53.4834049727,78.6469445161,345332c0-dcd1-4ca9-b061-79ba81cf2d67,4286.87924963,115346.967474,3.58879795411,2805.54959248,4005.54959248,0.0
TestMissions,42.2438755234,31.9836707609,51.3110553173,747c4b72-a9b4-4376-b886-0105290bc7ae,6797.36700097,66509.930852,2.60649234692,1754.42777273,2954.42777273,0.0
TestMissions,73.1575681944,140.39739014,166.542544452,252c7858-d84d-4b70-96fe-0ffe718a199a,6558.86595333,136466.288323,3.56225052358,2045.37485718,3245.37485718,0.0
TestMissions,50.7135621193,86.7752347862,171.222601356,22266a7d-92d2-445c-a485-0fe91589548e,5379.05834469,23394.5187881,7.59580472266,641.306952429,1841.30695243,0.0
TestMissions,48.7220876378,41.8063544563,51.0606357494,abe19ee3-ce5d-456e-ba2c-e85d33e03141,159.025223912,114724.384736,1.42597204935,2534.66890476,3734.66890476,0.0
TestMissions,30.772970897,46773.6081098,57299.1658652,34accc2b-7feb-4bb0-a413-815f47e49faa,7287.50579915,168151.617173,7.39058749878,5644.26335423,6844.26335423,1.0
TestMissions,56.712139309,95.4184974042,115.640268882,cf62285a-beb2-44c7-af8a-d2e8975683db,5256.82589979,157684.80555,2.92035098265,2960.44185022,4160.44185022,0.0
TestMissions,68.9895951554,30.716377252,48.7657860154,7e54868a-f8c0-40dc-8e96-b3a750034ecc,2347.25388201,27231.8626223,2.84227041205,574.724198062,1774.72419806,0.0
TestMissions,53.5858090309,146.509746781,255.425924559,d9a35967-b22c-4a77-b79d-500b044cbe0a,2315.2602793,102342.976677,8.76504465952,2089.88954964,3289.88954964,0.0
TestMissions,64.9473959417,59.3281105032,85.1743103479,f7cbcfa1-d69d-475e-8699-167ab797be09,688.061904485,116336.117869,1.63459800083,1971.23606392,3171.23606392,1.0
TestMissions,60.7443928658,223.500186166,300.394850186,115c0c2a-a41c-47dd-9ac3-4d6a81211216,7870.58908534,140863.505601,1.92737093012,2498.95486901,3698.95486901,1.0
TestMissions,59.075587108,92.5946748606,104.107584431,ed91ca88-9e9c-47cc-b1cc-b41dfd3456b5,674.525699599,172791.369148,1.90032916977,3104.92004916,4304.92004916,0.0
TestMissions,58.6565260244,69.8670525667,403.17804309,35e00e00-9202-47ca-807c-29f65504b386,978.628135793,11838.9889633,3.31610535033,381.835835937,1581.83583594,1.0
TestMissions,55.9428364869,22.2069560195,44.6619060933,2d535c15-a10a-4ca9-9b8d-d48883a9f4f5,948.459539831,14041.6625347,3.44025704948,431.000189059,1631.00018906,0.0
TestMissions,51.9036539013,37.436674291,105.461587463,7762b75b-8a4a-4b9f-bec3-9b64cc8d9620,4537.30194311,21519.3543548,1.09250612664,594.601915999,1794.601916,1.0
TestMissions,57.5632686907,2471.82320163,3403.27474491,d1ac2fdd-cd2e-40d0-8308-56877868d21d,8231.33147828,137856.191021,6.42046939387,2574.86384558,3774.86384558,1.0
TestMissions,76.5486527212,891.661702834,1124.55273072,fd0c25a0-c01a-4b2f-9f1c-b05d57688e68,7533.16257793,173276.058942,3.66824888688,2443.60690596,3643.60690596,1.0
TestMissions,49.5342164967,1706.32191203,3258.49440392,82a31e9b-f0ae-45dc-a7f7-dd892c2f28b6,4349.5694807,55399.5070508,7.79909908648,1298.40886904,2498.40886904,1.0
TestMissions,44.967148416,47.3676984668,81.117873688,809f37bd-1e64-4574-b825-33bb1c43f921,3296.01437168,65935.9074892,4.44871322757,1646.31284864,2846.31284864,0.0
TestMissions,78.7691234872,310.490996019,410.572284278,9f3f53fe-d842-42b3-8686-739515807351,6841.19296486,126438.834462,4.19053187999,1785.18270186,2985.18270186,1.0
TestMissions,43.543393582,294.020288581,542.619280476,0123528e-3f2b-435b-baf5-f1eea5a7c21a,6612.61486392,55810.9945863,5.13600077691,1461.73277265,2661.73277265,1.0
TestMissions,66.1412233206,237.28554891,445.677265684,0b17add8-dd0b-4c50-8efa-6cf0c346cafa,6520.78792428,55718.9880155,5.63902055286,1022.42451558,2222.42451558,1.0
TestMissions,55.7890129562,146.95802153,223.010164023,9f888670-3dfc-4855-afc7-4d7e06624496,5846.47003499,153188.176195,7.15704913624,2925.84847585,4125.84847585,0.0
TestMissions,51.7120688392,94.816454679,439.977108809,ec0d1103-a900-4804-8b1a-f1a8aa0e51e8,7124.6050466,12198.8832084,8.16442117764,415.900119299,1615.9001193,1.0
TestMissions,69.2879678867,469.425424284,617.089521758,9141471b-92b7-437b-99eb-3f45cc48fdcf,3975.55280187,155311.286275,6.14270300539,2421.53328511,3621.53328511,1.0
TestMissions,50.9047697967,54.2334493858,102.585231786,b2b27c07-3c50-419e-816b-d69413bc6c61,4554.15747004,31927.307761,5.52668399843,807.196781137,2007.19678114,0.0
TestMissions,78.285949482,736.119671476,944.232412858,dae549a0-2077-427b-ae8e-4f12e89a9422,5359.04955608,161556.845527,7.19934838073,2243.67613341,3443.67613341,1.0
TestMissions,31.3573511107,1036.67684773,1265.3651175,d041b5c9-f9d7-4dc1-b5e8-1be183af365b,8582.8517637,177605.224069,5.07943848904,5843.91030422,7043.91030422,1.0
TestMissions,55.4570390434,434.343096806,604.499377795,d7c76e80-14a2-441b-97ed-0f155dd5d81c,516.297341223,160212.164268,5.4839099665,3068.94190947,4268.94190947,1.0
TestMissions,76.3481795235,138.641475759,205.567133758,0845c7dc-7443-45c8-ac48-08688387f3cb,2241.29222983,89236.2346648,6.71950762535,1348.80631892,2548.80631892,0.0
TestMissions,58.4695130139,710.202550084,969.534656009,1d75b8b8-df07-4513-afd0-dfeb26f11fc6,9879.60265316,140876.093151,4.93685878215,2589.39398824,3789.39398824,1.0
TestMissions,77.1512568971,90.6070392989,119.898268281,fc0d7034-3d00-448b-ab11-76ad32a9792a,545.509489578,78722.5404618,4.13287967609,1200.36627306,2400.36627306,0.0
TestMissions,54.8489012998,97.3730246421,133.948030986,b2ea4492-5ee5-4c1b-94dd-eaec4650e307,4642.28474845,141338.284067,4.64136187459,2756.86627658,3956.86627658,0.0
TestMissions,42.1608202158,717.97723518,960.473404908,887224bb-a2e2-45dc-ac53-9ab903ac2a16,2649.66297425,140589.588344,5.8276917656,3514.60278108,4714.60278108,1.0
TestMissions,55.1609198427,162.348146401,259.652746326,7c39fa2f-8294-4dfe-84c3-3b168a210919,9186.84493632,135924.038377,8.15306847337,2644.13654386,3844.13654386,0.0
TestMissions,73.4292079694,141.093309532,302.634300164,6432cbfd-f235-4fdd-ae77-1a9bb717dd76,541.208632622,70105.9802339,8.02723486823,1134.74242706,2334.74242706,1.0
