"BatteryMass","canard_mass","CfgID","ConstraintsTest","CostPerFlight","CruiseSpeed","ENominal","EReserve","fuselage_mass","GUID","hops","hops.1","loiterTime","loiterTime.1","MaxTakeoffMass","MotorMass","payload_mass","prop_mass","Range","RotorRadius","tNominal","toolCostPerVehicle","tReserve","Vehicle","wing_mass","wire_mass"
207.17121395,1000,"TestConstraints",0,484.706955356,50.3062693518,1653.89647042,2220.79413249,1000,"49509006-9417-4ab5-9a7c-5731458b26c7",2,2,1020,1020,9739.60698727,405.753337458,550,50,148654.873958,7.36967583557,3134.99697898,2000,4334.99697898,1,1000,250
62.9501223536,1000,"TestConstraints",0,120.300204946,50.4455658886,255.54140485,536.593398928,1000,"0c9bc0d0-9f3b-4e1c-b340-b454c97368a2",2,2,1020,1020,8620.52402537,909.89279438,550,50,44933.2483066,5.1249287096,1070.72741112,2000,2270.72741112,1,1000,250
38.2138140997,1000,"TestConstraints",0,257.137800298,58.7165457387,810.576765735,1104.19173234,1000,"b489d4cd-4d62-49d6-924b-46ec18c9d45a",2,2,1020,1020,3503.8480605,279.633839291,550,50,143162.19704,5.6842769276,2618.19174372,2000,3818.19174372,1,1000,250
543.373787399,1000,"TestConstraints",0,326.537420245,38.6756825397,238.382745738,291.473962258,1000,"fab3f8b3-4405-403e-8800-f6f9face5881",2,2,1020,1020,2070.47534592,628.824086951,550,50,197494.395003,1.96212897408,5286.42300367,2000,6486.42300367,1,1000,250
950.773511042,1000,"TestConstraints",0,298.549404793,76.5431746114,135.317690879,148.930384443,1000,"ac0e8634-7ddd-4635-9ed7-9d9455370c1f",2,2,1020,1020,4837.4098387,562.969403886,550,50,137294.859535,1.05666419712,1973.69173322,2000,3173.69173322,0,1000,250
994.991050082,1000,"TestConstraints",0,446.693527109,53.1769906822,1020.27364126,1403.82158694,1000,"d9686ade-52fe-462e-b824-8b3ac1baebf5",2,2,1020,1020,2246.72241825,46.0391949592,550,50,139542.984718,8.15057309297,2804.12338358,2000,4004.12338358,1,1000,250
994.298459189,1000,"TestConstraints",0,159.182906068,52.9923666109,95.95458451,217.074236479,1000,"8183a081-e3be-48de-90c7-e57d8f5f6c09",2,2,1020,1020,6626.6300347,419.909915687,550,50,37823.7869132,4.39085497463,893.759156878,2000,2093.75915688,1,1000,250
40.4601889133,1000,"TestConstraints",0,842.795199727,62.2651605596,153.676595564,236.675110631,1000,"c3ec833a-b7a1-4356-809c-3a0815b1b80f",2,2,1020,1020,6765.46143779,657.363115046,550,50,120500.84355,7.50031651126,2115.28519748,2000,3315.28519748,0,1000,250
237.516510771,1000,"TestConstraints",0,818.322823571,53.950858041,125.455006125,164.17797639,1000,"9186e3ae-5d0e-4222-95f8-7e32b12f01e7",2,2,1020,1020,6064.53974375,227.263292851,550,50,195489.130114,4.76684193003,3803.46656221,2000,5003.46656221,0,1000,250
802.787879672,1000,"TestConstraints",0,222.552442095,79.3719028902,76.5500739874,89.7160304844,1000,"efa9ead8-5df2-46f3-88f4-8361cb2426ec",2,2,1020,1020,993.41195888,720.414639298,550,50,75885.0367799,2.18566659699,1136.06926402,2000,2336.06926402,0,1000,250
437.730243025,1000,"TestConstraints",0,662.333146939,38.3571010618,78.3452010708,150.268545595,1000,"9dcd186c-f469-4c98-b85c-dc7e5d5695f7",2,2,1020,1020,3235.40625778,908.002110109,550,50,59115.9440726,6.97972137661,1721.1994764,2000,2921.1994764,0,1000,250
628.892090968,1000,"TestConstraints",0,1459.27171317,39.4186519078,92.4010899173,149.922155225,1000,"c60ecad4-4508-4468-a529-03aee277f712",2,2,1020,1020,2755.62766831,936.356727364,550,50,175670.361271,6.15938363987,4636.52889606,2000,5836.52889606,0,1000,250
776.008518559,1000,"TestConstraints",0,1818.06433648,31.2566802932,120.320963913,231.984253444,1000,"3d84b540-5f6c-4dd6-b16d-d798bf9d93ba",2,2,1020,1020,4649.60578452,778.84702469,550,50,101346.261294,8.85633039896,3422.3872383,2000,4622.3872383,0,1000,250
34.9593219965,1000,"TestConstraints",0,231.771944961,38.2033399516,70.9856705451,105.056062566,1000,"d71bcf4f-115c-4a78-9716-180f3dbc9bb9",2,2,1020,1020,7994.05240305,575.376239062,550,50,90472.1837107,0.570886448236,2548.17471523,2000,3748.17471523,0,1000,250
587.661905307,1000,"TestConstraints",0,105.812878198,57.6846939502,62.4985256752,345.930021871,1000,"03481f9d-583a-4a5a-a20e-232879510be4",2,2,1020,1020,102.842331194,657.117937376,550,50,12371.7970526,9.53449798698,394.472786546,2000,1594.47278655,1,1000,250
110.229805819,1000,"TestConstraints",0,186.996822929,60.1060305797,54.4923294627,81.27385697,1000,"5795b703-13b5-4e3e-bc6b-a2664d754cb2",2,2,1020,1020,8993.04441981,62.2964820525,550,50,56775.175462,3.45102434438,1124.58367845,2000,2324.58367845,0,1000,250
342.051562271,1000,"TestConstraints",0,249.44415685,74.1510617262,358.660740405,489.833083777,1000,"75b1b475-bf91-48d8-95fc-288200dc4198",2,2,1020,1020,964.202254109,209.481189765,550,50,180263.081084,7.11272016902,2611.02494944,2000,3811.02494944,1,1000,250
559.933358377,1000,"TestConstraints",0,136.31535081,54.8244402113,59.76407324,98.4533933579,1000,"32012084-2cbe-4226-a819-e3f61ec4fbd2",2,2,1020,1020,3174.78464475,626.099731064,550,50,68885.496691,3.00893103077,1436.47423714,2000,2636.47423714,1,1000,250
703.317018229,1000,"TestConstraints",0,120.259521673,78.3610486737,29.3016483861,46.8541426653,1000,"b7137da6-7e40-4d34-bc62-e45bedf2cb8e",2,2,1020,1020,7019.02301048,178.300105362,550,50,19794.1522247,2.18780505631,432.601931185,2000,1632.60193119,0,1000,250
944.534308828,1000,"TestConstraints",0,179.555133012,44.3301785056,90.9324659918,183.888306912,1000,"8ea2518a-78fa-4780-a008-c4edf2e85ef3",2,2,1020,1020,4735.26457096,932.501884389,550,50,44995.7482151,4.1413932298,1195.013919,2000,2395.013919,1,1000,250
834.61155798,1000,"TestConstraints",0,603.966466828,42.1381539703,58.2701686883,76.4784991241,1000,"812bf974-6089-4e79-ac4a-9f832421ca47",2,2,1020,1020,4755.81716774,355.144656108,550,50,162874.226664,2.67076874614,4045.24352203,2000,5245.24352203,0,1000,250
683.996100384,1000,"TestConstraints",0,723.611264335,30.425808831,69.6644707746,138.443141886,1000,"45cbbd8f-0e24-4e9a-9c9b-71e221b59be6",2,2,1020,1020,7202.25205699,624.924171609,550,50,53641.3812874,6.73340733488,1943.02235991,2000,3143.02235991,0,1000,250
39.4895856282,1000,"TestConstraints",0,94.2133250716,78.4013935897,323.424880116,424.223112057,1000,"a274a8a8-6288-41de-9e8a-97e5acbe5e74",2,2,1020,1020,4839.11700501,220.415306365,550,50,73352.0798554,0.603581066731,1115.59663288,2000,2315.59663288,1,1000,250
315.409363773,1000,"TestConstraints",0,146.60502542,75.4932639115,66.7788881356,84.7203699053,1000,"3cff069e-f89d-4bde-9678-c7852982517a",2,2,1020,1020,8033.95832926,801.892411395,550,50,59465.5448595,1.57361488166,967.693388502,2000,2167.6933885,0,1000,250
818.97274769,1000,"TestConstraints",0,258.262390171,50.4912834237,386.886805117,711.728174345,1000,"f362913d-849c-4352-926d-8eeace4aef2d",2,2,1020,1020,7550.69214965,415.465005838,550,50,59838.5413354,8.77677851543,1365.12616986,2000,2565.12616986,1,1000,250
596.560487675,1000,"TestConstraints",0,383.767147806,31.6233291165,752.681190923,1180.18572278,1000,"6769a03b-3738-4a5e-a8a9-67cee683b4b7",2,2,1020,1020,8399.65353148,528.417024661,550,50,69401.330936,8.7350290555,2374.62443946,2000,3574.62443946,1,1000,250
532.348405006,1000,"TestConstraints",0,270.306540258,49.7387425558,274.338125175,391.425606265,1000,"9af4f302-a0b4-4021-86a0-04eeb267828e",2,2,1020,1020,9097.35345508,929.775110774,550,50,117621.163877,4.97360343548,2544.77960304,2000,3744.77960304,1,1000,250
102.729758972,1000,"TestConstraints",0,79.7410083348,71.5639498606,69.9779904395,149.834004877,1000,"14a74fef-3358-4ec1-8d02-5cf29b341045",2,2,1020,1020,9763.27748722,240.99964649,550,50,35174.6633098,0.333846450235,671.51372134,2000,1871.51372134,0,1000,250
817.296153064,1000,"TestConstraints",0,206.683361877,63.391404088,63.6730774722,126.01412063,1000,"3d86a5fb-9b73-47a3-ad1c-4ed9dcc018bd",2,2,1020,1020,6728.06440472,416.076976912,550,50,13511.8366484,6.36980269493,393.149351127,2000,1593.14935113,0,1000,250
614.417554562,1000,"TestConstraints",0,223.281572501,72.2288645569,318.019483112,426.50719757,1000,"333608be-9f9c-48e3-ab2b-28c25380b984",2,2,1020,1020,8170.57689339,140.028263829,550,50,132995.268935,5.48863118445,2021.30360834,2000,3221.30360834,1,1000,250
721.65261897,1000,"TestConstraints",0,248.786965163,43.8747815578,278.755283245,440.559590583,1000,"e476c53e-a125-454f-8b87-a308b09f6cb4",2,2,1020,1020,9152.25287559,584.921740059,550,50,82404.689752,5.3643797975,2058.17891796,2000,3258.17891796,1,1000,250
65.5463639488,1000,"TestConstraints",0,481.208927601,45.0470180134,1122.86918437,1492.78428965,1000,"cbda6551-6dfb-47f2-ac38-a575a1d3b2f8",2,2,1020,1020,9501.23559841,738.189710397,550,50,150399.279098,8.42427640369,3518.71776047,2000,4718.71776047,1,1000,250
558.507994983,1000,"TestConstraints",0,130.340999659,68.343951854,33.4527785618,44.9975294157,1000,"0ef4bb82-eba9-4b93-969f-5dc5cd8a85cc",2,2,1020,1020,3575.42254473,211.947495993,550,50,40554.448468,1.2860542191,773.387525419,2000,1973.38752542,0,1000,250
230.136534361,1000,"TestConstraints",0,199.981976454,75.6186546584,97.282420623,107.658645526,1000,"ea1d708f-d2a2-49cc-84d4-d1701c93fa9d",2,2,1020,1020,1139.54579393,469.097126776,550,50,111292.240535,1.60275581451,1651.75642092,2000,2851.75642092,0,1000,250
129.864803719,1000,"TestConstraints",0,141.966270963,52.8618009114,27.538838858,39.9272792847,1000,"a9bb1869-0831-4189-90cf-5443785bb509",2,2,1020,1020,111.266540675,39.1815659238,550,50,54127.7107238,2.09968683017,1203.94753472,2000,2403.94753472,0,1000,250
266.368096207,1000,"TestConstraints",0,3381.36919926,70.4849452844,23828.2283455,31230.0905958,1000,"df728f12-3cee-40ee-8fb3-860ebd159bf9",2,2,1020,1020,3909.03660868,383.967509099,550,50,166072.917009,7.11623098868,2536.14734947,2000,3736.14734947,1,1000,250
867.559304704,1000,"TestConstraints",0,441.425156759,41.5703161251,42.7217096608,65.7054066664,1000,"30d4180f-4df2-4a17-9b63-d837fa540bec",2,2,1020,1020,5073.59151872,2.54332515404,550,50,95857.0412371,3.29324214797,2485.90118556,2000,3685.90118556,0,1000,250
680.473534062,1000,"TestConstraints",0,546.962697206,50.9918293524,77.1015103084,110.507167813,1000,"6bb12bab-1c59-42b5-89ff-05a1fb51777a",2,2,1020,1020,7997.29152469,829.411008222,550,50,114429.64205,4.22231215229,2424.07799256,2000,3624.07799256,0,1000,250
722.264933152,1000,"TestConstraints",0,135.805156596,68.0560115736,61.5171501128,110.327678855,1000,"0c33c58f-6a6b-4c67-8734-406f533c2abb",2,2,1020,1020,6088.72952841,956.309140779,550,50,50545.5469347,3.43295758123,922.705100783,2000,2122.70510078,1,1000,250
58.1256808682,1000,"TestConstraints",0,57.2048281157,33.9744874516,77.5696610469,335.147747457,1000,"28bf098a-6ec7-427b-9eed-449d4f75c2f2",2,2,1020,1020,5251.48115212,220.08646581,550,50,10673.8801572,6.87232694218,494.173397683,2000,1694.17339768,1,1000,250
553.27610795,1000,"TestConstraints",0,237.233649703,62.0293615225,58.9230494076,106.073732258,1000,"1706ccb5-a6b8-405f-91b4-0e820eb5bc90",2,2,1020,1020,2305.15005949,419.901794663,550,50,32088.1223626,5.49542351951,697.305378856,2000,1897.30537886,0,1000,250
280.68276769,1000,"TestConstraints",0,263.519662012,56.1745065176,480.778984613,623.631966582,1000,"439d994e-4167-40b5-b167-cd8326ecdc2a",2,2,1020,1020,7029.2611612,569.849646111,550,50,170640.192785,3.56195356259,3217.68031734,2000,4417.68031734,1,1000,250
254.555810943,1000,"TestConstraints",0,437.035318615,78.273407554,1602.19683222,2157.80195329,1000,"9b4d07ec-d759-4ce7-a53d-a6e7eb4cdd5c",2,2,1020,1020,3118.71930649,955.519324425,550,50,144054.155127,8.9316508336,2020.3971365,2000,3220.3971365,1,1000,250
701.078737159,1000,"TestConstraints",0,731.374992024,54.9451035299,100.547699712,132.690545331,1000,"4567af6b-3743-4add-8be1-ec8ba57ba07b",2,2,1020,1020,1165.28452275,878.254226712,550,50,168990.157658,4.37137843789,3255.61814977,2000,4455.61814977,0,1000,250
360.179772111,1000,"TestConstraints",0,2220.26309508,50.3206571528,192.970582667,319.424793162,1000,"57c720b2-22d9-415c-8a1c-03d635ef067e",2,2,1020,1020,3459.18758069,585.697275508,550,50,186781.478676,9.47854103336,3891.8251081,2000,5091.8251081,0,1000,250
884.468261495,1000,"TestConstraints",0,1313.97568103,40.7380904613,99.6076922033,149.714375636,1000,"6118c252-c508-4c39-9fdd-1901b874cb52",2,2,1020,1020,9839.11931241,305.620728875,550,50,189338.185119,5.49229550081,4827.69415981,2000,6027.69415981,0,1000,250
590.153048641,1000,"TestConstraints",0,266.124966224,45.2896680492,216.859908042,275.980996122,1000,"76645886-d4bd-4fe1-8d40-366f9c6e0203",2,2,1020,1020,3461.05521287,121.593366023,550,50,175927.802823,3.68517479603,4064.50192728,2000,5264.50192728,1,1000,250
211.565834653,1000,"TestConstraints",0,182.991988403,67.1358361076,62.7788815409,113.133669767,1000,"78f98843-195f-4ba9-b5cb-4e274e5d930d",2,2,1020,1020,5311.17486936,170.585326566,550,50,27217.8929367,5.64403424895,585.415267237,2000,1785.41526724,0,1000,250
615.813392832,1000,"TestConstraints",0,580.454351436,60.3744190246,100.444939994,133.223441296,1000,"b0f01fb9-ec63-4cc1-b8e6-3f21e85900c7",2,2,1020,1020,394.199669321,842.45965818,550,50,141056.194413,4.44279127356,2516.35696527,2000,3716.35696527,0,1000,250
541.336848596,1000,"TestConstraints",0,412.225015825,78.1267924346,1959.6073278,2904.57802791,1000,"9697a244-4f75-4d86-935d-7dad32004c2c",2,2,1020,1020,1729.27486427,493.797254595,550,50,119898.923399,5.08402831342,1714.6710093,2000,2914.6710093,1,1000,250
816.135161843,1000,"TestConstraints",0,488.151313219,67.6286665225,145.016254747,166.86207314,1000,"c8a68252-c0a2-41ab-8c9e-327bfeff1d47",2,2,1020,1020,6551.1420807,619.92514715,550,50,171046.422816,3.02757822848,2709.19999183,2000,3909.19999183,0,1000,250
834.346561418,1000,"TestConstraints",0,1180.67505326,41.2671073173,118.427958706,218.36400621,1000,"2ce77931-51ec-4529-826b-055ef3ac0cff",2,2,1020,1020,7055.68171333,650.610945766,550,50,90781.492316,8.30759788209,2379.85112157,2000,3579.85112157,0,1000,250
877.457798452,1000,"TestConstraints",0,605.155634791,58.6094240234,1245.08443311,1618.45185721,1000,"d12b08d4-6277-46ea-95dd-d495788f4eac",2,2,1020,1020,2829.88934124,993.491884043,550,50,178092.497843,9.66329969898,3218.63245221,2000,4418.63245221,1,1000,250
117.083641793,1000,"TestConstraints",0,143.651491931,55.4617402423,307.777582429,648.025323898,1000,"500f4228-f7d7-46b3-9ca6-60fc705bbc52",2,2,1020,1020,7701.30566079,57.4545066554,550,50,45603.812876,8.94170130526,1002.2571574,2000,2202.2571574,1,1000,250
228.386670393,1000,"TestConstraints",0,248.849950306,51.5992684424,48.4986457211,63.9218362557,1000,"b374a0bc-1fc3-4a27-8351-ba393123b992",2,2,1020,1020,4817.34704731,333.557431265,550,50,93970.7553239,2.16064816502,2001.16448858,2000,3201.16448858,0,1000,250
235.978229242,1000,"TestConstraints",0,154.952589956,36.9195335163,38.6058003532,81.1998865475,1000,"c77cfd73-23bf-44d0-8934-ead0c44617f1",2,2,1020,1020,682.448876806,3.37159690662,550,50,13334.4905139,5.20492464244,541.1771126,2000,1741.1771126,0,1000,250
553.803656485,1000,"TestConstraints",0,212.34507139,73.3087220808,351.588534513,426.049873832,1000,"81a29da4-f147-40e9-a818-ca6b7958a7df",2,2,1020,1020,4454.44139573,587.950753174,550,50,163930.135155,0.808349935543,2416.16140757,2000,3616.16140757,1,1000,250
358.632486214,1000,"TestConstraints",0,471.668378549,70.2748861505,1932.39881452,2596.53944195,1000,"ec0e69fd-d2a1-491d-93f2-78d0a004b403",2,2,1020,1020,1131.7668669,930.815513265,550,50,185099.612496,5.20026497222,2813.93685333,2000,4013.93685333,1,1000,250
961.269859624,1000,"TestConstraints",0,254.621757958,51.3157225881,244.70247907,332.346333805,1000,"19dae3c5-2b52-495e-986a-926bd2e095b3",2,2,1020,1020,466.516002559,219.644873702,550,50,158931.945084,1.62008921129,3277.13937695,2000,4477.13937695,1,1000,250
499.285466633,1000,"TestConstraints",0,324.197251847,67.3559864725,94.7068926312,108.621960588,1000,"e3287cae-9c7c-4e88-9756-00c1fe8bfde6",2,2,1020,1020,863.798299799,834.04436294,550,50,131919.404676,2.32078582457,2138.54016227,2000,3338.54016227,0,1000,250
983.937604179,1000,"TestConstraints",0,410.456550544,53.2976392977,58.9565898901,70.7067674514,1000,"955e5aa2-7a5b-4446-a828-9b0c35e4b027",2,2,1020,1020,1134.97542111,975.743510497,550,50,128939.663093,1.90857224149,2599.23778974,2000,3799.23778974,0,1000,250
199.212495655,1000,"TestConstraints",0,1026.97981864,73.7001343402,214.368075811,336.078383254,1000,"43ba1d69-9209-46cf-9db4-5ef4d2fd1165",2,2,1020,1020,2050.89577707,334.457748164,550,50,121789.125583,9.30189383355,1832.49529968,2000,3032.49529968,0,1000,250
931.387815132,1000,"TestConstraints",0,275.835944078,53.6039245332,690.261021132,1264.33955108,1000,"cf4f43fa-2f29-4c92-9422-99c87d780cf1",2,2,1020,1020,4257.82442394,281.64694784,550,50,61649.2603476,6.97377274862,1330.08855946,2000,2530.08855946,1,1000,250
12.635986077,1000,"TestConstraints",0,431.234091488,71.96214079,1900.47302272,2703.80383926,1000,"81d3ab7b-ab14-4a2a-b662-887c4d199c6c",2,2,1020,1020,5133.50976839,340.343054058,550,50,118645.704603,9.63730700975,1828.7239443,2000,3028.7239443,1,1000,250
973.007114317,1000,"TestConstraints",0,637.627037392,37.6687873002,117.281132686,234.879541088,1000,"b3c1356f-bf4d-4104-a3c4-461f0ae2fe0e",2,2,1020,1020,2916.60785376,973.882319161,550,50,30679.2013437,9.12491463377,994.446217745,2000,2194.44621774,0,1000,250
347.219339403,1000,"TestConstraints",0,302.369006822,69.6830131701,104.938627924,122.865428482,1000,"9aba7c23-5647-41cb-b37b-5c835fae8d24",2,2,1020,1020,3698.91138119,555.561457597,550,50,123935.569545,2.72681169674,1958.56214746,2000,3158.56214746,0,1000,250
104.333700638,1000,"TestConstraints",0,67.0723449965,63.0014240473,118.273449323,610.728691917,1000,"e3e827d6-f9c2-435b-82af-33cacd9f303b",2,2,1020,1020,1123.59709172,305.837263397,550,50,13033.7686787,9.04235655991,386.88054081,2000,1586.88054081,1,1000,250
673.86118289,1000,"TestConstraints",0,719.184279125,47.9118545037,2282.46051173,3001.11487701,1000,"53e0088a-724f-4dfe-b7f9-f76185d054dc",2,2,1020,1020,2101.81216852,502.860430057,550,50,161558.491042,9.6330308037,3551.99410701,2000,4751.99410701,1,1000,250
179.800930131,1000,"TestConstraints",0,83.8409586995,60.1107662269,71.0239161007,148.469999836,1000,"42a2b917-4af4-43ff-b185-c0074244aa62",2,2,1020,1020,1582.08716281,971.800812341,550,50,45313.1685569,3.42032936678,933.827831537,2000,2133.82783154,1,1000,250
44.5982859804,1000,"TestConstraints",0,378.366281738,53.2848581047,92.3882600836,172.845539556,1000,"f400f99c-1a2f-4168-bbc5-42770f70708d",2,2,1020,1020,7685.72362352,659.04238298,550,50,40766.0511165,7.35409521477,945.058828465,2000,2145.05882846,0,1000,250
33.206599225,1000,"TestConstraints",0,419.694502536,50.3233019302,77.4073067235,91.9064501263,1000,"a51c43c6-2667-4c8f-9590-cc6d0f9d461b",2,2,1020,1020,3950.34371337,684.709868094,550,50,174096.799253,2.10983880785,3639.56629585,2000,4839.56629585,0,1000,250
788.987259707,1000,"TestConstraints",0,119.697372795,77.7903599948,20.3827896374,28.7070133672,1000,"5c5f748f-adef-4332-a56c-64d32fc1cea1",2,2,1020,1020,457.782484616,383.649881123,550,50,21326.8989389,1.11123664942,454.158635342,2000,1654.15863534,0,1000,250
545.380214208,1000,"TestConstraints",0,2569.74711854,52.0543406263,16068.168302,20317.4749118,1000,"9947cdd5-b0ad-4b44-a88f-287a72bd2332",2,2,1020,1020,1658.68003197,526.911129143,550,50,199006.521395,9.30219735492,4003.05335157,2000,5203.05335157,1,1000,250
930.957594715,1000,"TestConstraints",0,386.037781406,56.6741215088,68.626824783,97.3348236575,1000,"2af66da4-e4c5-4bac-b9ad-67c1e818fe0c",2,2,1020,1020,6858.5183321,167.18088573,550,50,88133.2860356,3.82115073191,1735.08870167,2000,2935.08870167,0,1000,250
700.161693779,1000,"TestConstraints",0,370.04853489,38.6084634679,472.914005856,600.947400999,1000,"62313895-7a0f-477c-8664-7f598ccd8b94",2,2,1020,1020,869.991029589,360.155367663,550,50,168690.978251,4.78292731413,4549.27458643,2000,5749.27458643,1,1000,250
31.8488892873,1000,"TestConstraints",0,585.192468591,30.3348909768,1092.95964724,1328.9402438,1000,"1fb4da48-4504-44e9-bb1c-1dd134ddfab8",2,2,1020,1020,6817.09476511,977.997429894,550,50,179252.686014,6.03689255502,6089.12577042,2000,7289.12577042,1,1000,250
463.037711555,1000,"TestConstraints",0,259.059975029,56.8757678566,84.0532607131,165.271734575,1000,"9842f743-b640-42ea-b64c-f31c6ce8dca9",2,2,1020,1020,6090.82419063,602.136236777,550,50,19525.4800251,7.42138428584,523.300508476,2000,1723.30050848,0,1000,250
704.854039445,1000,"TestConstraints",0,363.731472822,59.4971790048,73.3454514619,103.295875618,1000,"fa75b11e-93a5-4939-b65e-6efba3a6cf60",2,2,1020,1020,5547.24418471,158.280896708,550,50,88017.8571946,4.01535769679,1659.36185659,2000,2859.36185659,0,1000,250
970.799513404,1000,"TestConstraints",0,1385.32077218,40.5022243176,99.3141170459,170.88179533,1000,"f3517bf6-a943-4886-9e2d-d89df1f6a662",2,2,1020,1020,728.504581979,105.575272854,550,50,143922.896032,6.99536843979,3733.45659298,2000,4933.45659298,0,1000,250
872.696797698,1000,"TestConstraints",0,154.383778426,62.7580868901,120.169374914,214.341874074,1000,"ea8b83e3-f4d2-401b-8786-b18079898383",2,2,1020,1020,2341.89115375,558.311339707,550,50,62211.22462,1.81510537481,1171.28618642,2000,2371.28618642,1,1000,250
