BatteryMass,canard_mass,CfgID,ConstraintsTest,CostPerFlight,CruiseSpeed,ENominal,EReserve,fuselage_mass,GUID,hops,hops,loiterTime,loiterTime,MaxTakeoffMass,MotorMass,payload_mass,prop_mass,Range,RotorRadius,tNominal,toolCostPerVehicle,tReserve,Vehicle,wing_mass,wire_mass
364.905340836,200.0,TestConstraints,0.0,223.698809516,66.3386457474,866.015391702,1315.8015479,500.0,2f0bb22e-a6c3-4f1d-accd-39a9a1782556,2.0,2.0,1020.0,1020.0,8805.59350044,344.957176686,550.0,50.0,96890.7725173,3.3810075899,1640.54794194,2000.0,2840.54794194,1.0,200.0,30.0
847.773032055,200.0,TestConstraints,0.0,1237.25798129,70.0844906944,7360.46447473,10775.4490107,500.0,e79b6348-4d06-4902-86be-6e3964a29fca,2.0,2.0,1020.0,1020.0,7408.56695897,580.031804552,550.0,50.0,108912.35564,9.85651281261,1734.01508323,2000.0,2934.01508323,1.0,200.0,30.0
773.315981326,200.0,TestConstraints,0.0,170.170230017,66.8808432403,48.7003228229,64.8131950322,500.0,e8bbc6b8-f5cf-430c-a6f3-c93880c3a29b,2.0,2.0,1020.0,1020.0,2244.02607248,182.688519471,550.0,50.0,58459.0595676,2.57224935908,1054.07778873,2000.0,2254.07778873,0.0,200.0,30.0
520.95506904,200.0,TestConstraints,0.0,1247.48664047,52.9253446929,156.602076363,238.55551382,500.0,982ca265-9908-4c49-a048-42af673ecc9b,2.0,2.0,1020.0,1020.0,8012.25492719,528.735878762,550.0,50.0,170650.180429,7.42498377683,3404.35652368,2000.0,4604.35652368,0.0,200.0,30.0
649.54025968,200.0,TestConstraints,1.0,706.635991296,77.3457358473,186.546104115,264.354339261,500.0,bdb6e8de-2ac6-4118-bc5a-c6084f52eca5,2.0,2.0,1020.0,1020.0,1291.64596095,231.717868892,550.0,50.0,130706.292978,7.31744125497,1869.8965605,2000.0,3069.8965605,0.0,200.0,30.0
890.988465588,200.0,TestConstraints,0.0,354.858862535,47.0746810027,880.413364741,1160.29526484,500.0,fe954afb-8106-4746-b439-54db55448c8d,2.0,2.0,1020.0,1020.0,1352.3693796,470.423406172,550.0,50.0,157529.247868,3.74942175419,3526.36888691,2000.0,4726.36888691,1.0,200.0,30.0
746.359552584,200.0,TestConstraints,0.0,266.660770899,37.8902351674,24.0881025493,35.4275362044,500.0,7a3f1bde-14b3-493e-bcb8-a2f316c3abf2,2.0,2.0,1020.0,1020.0,2167.62216914,883.3391648,550.0,50.0,89353.207161,1.68397580151,2538.21199753,2000.0,3738.21199753,0.0,200.0,30.0
956.426085941,200.0,TestConstraints,0.0,266.287690467,58.6404875948,411.31791802,555.954638836,500.0,1d68095c-7a5b-44a0-ba29-a8d32d2ee9fb,2.0,2.0,1020.0,1020.0,6739.40917766,340.764708608,550.0,50.0,143292.630113,3.57373694571,2623.5784215,2000.0,3823.5784215,1.0,200.0,30.0
535.833868959,200.0,TestConstraints,0.0,145.738949019,49.7559968882,24.6322438235,35.3810782858,500.0,7b717823-a62a-4168-81d1-5ef793e36b79,2.0,2.0,1020.0,1020.0,1930.96561091,695.199403218,550.0,50.0,55845.4623303,1.5726885216,1302.38656289,2000.0,2502.38656289,0.0,200.0,30.0
957.328389106,200.0,TestConstraints,0.0,113.848346242,53.8867910762,44.552110984,139.556254358,500.0,01ca8d82-08d8-43ed-999b-30c50d459954,2.0,2.0,1020.0,1020.0,8340.34156958,147.376982338,550.0,50.0,16706.7797666,1.52972688484,490.034786503,2000.0,1690.0347865,1.0,200.0,30.0
77.0237085306,200.0,TestConstraints,1.0,290.723654222,77.5548214179,130.897825306,241.753157465,500.0,23a99e51-fead-41c4-a06a-fbd0197833ce,2.0,2.0,1020.0,1020.0,1215.60654423,132.211921179,550.0,50.0,30188.4599423,8.85901761208,569.253168151,2000.0,1769.25316815,0.0,200.0,30.0
73.0891859695,200.0,TestConstraints,0.0,868.538913658,44.0684701113,96.9790068738,139.874513792,500.0,e15e4987-b648-42ae-9d3f-9f2ac7b1e11f,2.0,2.0,1020.0,1020.0,6232.94157758,488.059974682,550.0,50.0,189849.514673,5.08659510821,4488.05776089,2000.0,5688.05776089,0.0,200.0,30.0
794.974847709,200.0,TestConstraints,0.0,290.238190029,42.6220252649,134.22712674,160.655318306,500.0,7e151c90-6ff2-46fd-862a-ae2b31eea9b9,2.0,2.0,1020.0,1020.0,1392.44314201,883.621004345,550.0,50.0,193188.308406,0.354023403487,4712.59335296,2000.0,5912.59335296,1.0,200.0,30.0
141.961404377,200.0,TestConstraints,0.0,62.7294220434,45.1251102835,46.1656357092,115.429795559,500.0,65f15ac9-7ba9-42e3-8911-0dacddce6147,2.0,2.0,1020.0,1020.0,9010.88924203,993.601964553,550.0,50.0,24379.0243985,2.13856591102,720.254067975,2000.0,1920.25406797,1.0,200.0,30.0
574.54512086,200.0,TestConstraints,0.0,572.075935558,39.0349882082,60.9316944893,96.0869333157,500.0,cf635103-e61b-4d60-8112-8fcbd1831654,2.0,2.0,1020.0,1020.0,9859.98269893,588.168202047,550.0,50.0,119267.950707,4.28554523086,3235.41147012,2000.0,4435.41147012,0.0,200.0,30.0
586.272856361,200.0,TestConstraints,0.0,572.775209737,41.0554486496,1267.84142533,1611.80414351,500.0,46d261a3-7891-40fb-b52b-ecd93644eb61,2.0,2.0,1020.0,1020.0,6451.10660506,22.7993804524,550.0,50.0,176296.621165,8.99079571876,4474.11020861,2000.0,5674.11020861,1.0,200.0,30.0
215.974051466,200.0,TestConstraints,0.0,692.519812139,43.6870728147,81.2932375191,114.099090921,500.0,0ac4b61a-a3ab-4dab-97d3-a10b9e7442dc,2.0,2.0,1020.0,1020.0,4952.66618847,606.391850514,550.0,50.0,180176.442745,4.30676505899,4304.25074826,2000.0,5504.25074826,0.0,200.0,30.0
608.650387238,200.0,TestConstraints,0.0,592.100757062,57.8855797236,112.194120495,163.092321088,500.0,5244c7ee-49b4-4455-a128-5ede7d93ac2b,2.0,2.0,1020.0,1020.0,6098.95688709,299.875721907,550.0,50.0,124234.525989,5.66022005632,2326.20854766,2000.0,3526.20854766,0.0,200.0,30.0
31.1314531078,200.0,TestConstraints,0.0,93.3314971415,78.3132602089,56.2935463025,109.36341798,500.0,79f33a2d-a661-4f22-9d82-dacc3b124ece,2.0,2.0,1020.0,1020.0,2798.88465302,121.999685506,550.0,50.0,10894.0931412,5.87902559147,319.109176557,2000.0,1519.10917656,0.0,200.0,30.0
173.507234134,200.0,TestConstraints,0.0,208.131224354,63.007806834,70.8276810318,91.1379467018,500.0,441d9251-2fc4-4e22-8fe4-d893e780307b,2.0,2.0,1020.0,1020.0,1871.63457451,455.29508345,550.0,50.0,96440.2485284,3.15687169201,1710.60792582,2000.0,2910.60792582,0.0,200.0,30.0
744.549979079,200.0,TestConstraints,0.0,287.104198945,33.2334686092,20.8133866088,37.4172081342,500.0,58e9b089-de14-4ca4-96c4-3518b6fa10b7,2.0,2.0,1020.0,1020.0,1459.1130499,688.380455798,550.0,50.0,66673.5630468,2.69464833851,2186.21740183,2000.0,3386.21740183,0.0,200.0,30.0
924.455365107,200.0,TestConstraints,0.0,563.556501919,69.4892547486,2157.93383442,2919.032181,500.0,089e7586-be23-4f49-8a4f-a40d0d21d70d,2.0,2.0,1020.0,1020.0,3807.42651713,893.720991997,550.0,50.0,145834.232167,7.86881741272,2278.65874508,2000.0,3478.65874508,1.0,200.0,30.0
553.336711235,200.0,TestConstraints,0.0,212.668422572,35.1507278939,480.555502539,839.554180901,500.0,fee4d58f-5c01-4c97-8cca-779a760cf0bf,2.0,2.0,1020.0,1020.0,8219.51283017,724.390964222,550.0,50.0,55484.0759677,4.02737888716,1758.4616505,2000.0,2958.4616505,1.0,200.0,30.0
834.521100759,200.0,TestConstraints,0.0,379.503478338,44.7878909184,46.6711140307,73.9241126299,500.0,0ad8a20f-7827-4329-9d8c-c46cb5e8fec2,2.0,2.0,1020.0,1020.0,2326.2830582,565.911591264,550.0,50.0,86540.8986118,3.88862442754,2112.23875555,2000.0,3312.23875555,0.0,200.0,30.0
107.02462584,200.0,TestConstraints,0.0,710.280466349,39.7361473918,97.4053277097,186.137140653,500.0,0f90a197-b9a9-4813-be46-341ccd6f65b2,2.0,2.0,1020.0,1020.0,2601.73213117,698.019709181,550.0,50.0,64867.2269136,7.84477760557,1812.44881981,2000.0,3012.44881981,0.0,200.0,30.0
641.284126609,200.0,TestConstraints,0.0,421.756761498,74.3669309945,135.096460585,175.150384836,500.0,f21182fd-5c3a-48cf-8b63-60d01e67fbc8,2.0,2.0,1020.0,1020.0,2042.64798586,435.41506005,550.0,50.0,122506.340796,4.98932393367,1827.32279735,2000.0,3027.32279735,0.0,200.0,30.0
587.860642736,200.0,TestConstraints,0.0,361.108558099,57.7887465752,110.969693116,128.83344467,500.0,7f8e4667-f95c-45d7-931d-ae47f7937696,2.0,2.0,1020.0,1020.0,7033.66521606,884.807360501,550.0,50.0,176809.40624,2.26365276572,3239.58195528,2000.0,4439.58195528,0.0,200.0,30.0
754.350905494,200.0,TestConstraints,0.0,320.056616227,68.1777430902,533.546618341,707.068381785,500.0,51826da2-319c-46f6-a9f6-1f26c495dbe8,2.0,2.0,1020.0,1020.0,5247.4387472,783.117368057,550.0,50.0,151993.230066,7.05491370484,2409.36728581,2000.0,3609.36728581,1.0,200.0,30.0
393.701312627,200.0,TestConstraints,0.0,638.845236796,52.8286596276,109.575650707,141.28271228,500.0,6759bd34-cd44-4ba7-8397-c05b27a24e3f,2.0,2.0,1020.0,1020.0,4180.11674512,696.99609648,550.0,50.0,192233.437212,4.23811548737,3818.80966444,2000.0,5018.80966444,0.0,200.0,30.0
837.592456549,200.0,TestConstraints,0.0,658.322971581,49.6215482851,1825.30230217,2356.38546539,500.0,d7002d62-45d2-409a-b7ac-62d1a75c40d0,2.0,2.0,1020.0,1020.0,1195.88364509,793.266351177,550.0,50.0,181665.981924,8.83964632618,3841.03010088,2000.0,5041.03010088,1.0,200.0,30.0
239.314264636,200.0,TestConstraints,0.0,419.134832505,45.0298188978,1393.78683461,2027.46025823,500.0,10f51dfa-997d-41ef-b6ac-85ec5b9d04a2,2.0,2.0,1020.0,1020.0,2867.62693677,345.888446746,550.0,50.0,108080.996285,9.28392014779,2580.20943746,2000.0,3780.20943746,1.0,200.0,30.0
239.102625637,200.0,TestConstraints,0.0,154.327283546,70.1803704105,58.2260861499,86.1122797926,500.0,0973e0a2-81bb-4bec-981f-b65d9a34707f,2.0,2.0,1020.0,1020.0,2059.16488216,237.9968051,550.0,50.0,50222.7606993,3.95911731999,895.624047088,2000.0,2095.62404709,0.0,200.0,30.0
366.254710274,200.0,TestConstraints,0.0,444.12945519,37.7143420422,44.8217989205,59.1047465095,500.0,98844533-9c23-4ac6-9e18-f55e2dda0f2a,2.0,2.0,1020.0,1020.0,500.14040444,487.830131572,550.0,50.0,180230.197143,2.39961394733,4958.82384748,2000.0,6158.82384748,0.0,200.0,30.0
26.670205969,200.0,TestConstraints,0.0,146.139463764,71.6446120792,716.858314627,2803.71197286,500.0,7587734a-87dc-454c-95b1-bb547cf09c80,2.0,2.0,1020.0,1020.0,465.223728631,292.664535211,550.0,50.0,29820.0899674,8.22122679348,596.222366232,2000.0,1796.22236623,1.0,200.0,30.0
701.437852331,200.0,TestConstraints,0.0,1227.90799147,39.5379987398,6782.15049329,8502.01329864,500.0,aacb787f-dc2a-4588-9f9c-54612858ecdf,2.0,2.0,1020.0,1020.0,430.434210805,538.68635667,550.0,50.0,183613.200864,5.72738896094,4823.96799828,2000.0,6023.96799828,1.0,200.0,30.0
392.812140771,200.0,TestConstraints,0.0,249.106885264,68.0800078212,93.5065175071,120.520300912,500.0,f2804f9d-b911-49b6-bcbf-e5430a384267,2.0,2.0,1020.0,1020.0,7385.19256917,519.833773329,550.0,50.0,94429.7117579,3.60403582789,1567.04026013,2000.0,2767.04026013,0.0,200.0,30.0
821.940678377,200.0,TestConstraints,0.0,351.621871322,64.2739183919,83.8407674382,137.951836826,500.0,0d4af88a-c5b4-4649-ab3a-1b8a54d6cbd7,2.0,2.0,1020.0,1020.0,3946.24385404,678.908483487,550.0,50.0,56816.382035,5.92239417977,1063.97258883,2000.0,2263.97258883,0.0,200.0,30.0
516.232780808,200.0,TestConstraints,0.0,139.29906548,52.9754871825,217.29981031,388.28411893,500.0,9a714fbb-50c9-49c8-a4e6-08f553e24486,2.0,2.0,1020.0,1020.0,4702.64002319,69.299338197,550.0,50.0,63453.955527,4.93670238343,1377.79843286,2000.0,2577.79843286,1.0,200.0,30.0
898.08479547,200.0,TestConstraints,0.0,446.887958159,53.8559264236,1209.9661597,1717.64179001,500.0,92ac6d4c-62f9-40fd-99b8-f848c9fa7751,2.0,2.0,1020.0,1020.0,9261.95574836,91.4060093864,550.0,50.0,123491.815618,8.65671242613,2473.00327408,2000.0,3673.00327408,1.0,200.0,30.0
488.061818586,200.0,TestConstraints,0.0,87.3502143463,64.0394380914,22.6507259671,37.3005321359,500.0,d5ace619-d347-4137-a29c-0891de44b2f7,2.0,2.0,1020.0,1020.0,1129.21984049,546.437746674,550.0,50.0,53736.4809072,1.33731200164,1019.11543431,2000.0,2219.11543431,1.0,200.0,30.0
868.663126422,200.0,TestConstraints,0.0,139.6893013,44.1895977297,159.253066649,663.101668572,500.0,58536609-280b-4ab0-9baa-bf606a23c0bd,2.0,2.0,1020.0,1020.0,524.246693308,252.070383084,550.0,50.0,15014.2895954,8.17464443712,519.769773131,2000.0,1719.76977313,1.0,200.0,30.0
182.882944886,200.0,TestConstraints,0.0,784.817967017,45.9831509115,96.2334931155,145.341025453,500.0,bdd09fa6-7d1e-4fe9-aef6-4cb7230adc75,2.0,2.0,1020.0,1020.0,8216.25106983,907.396318362,550.0,50.0,149044.757316,5.47536325728,3421.29065454,2000.0,4621.29065454,0.0,200.0,30.0
301.729610521,200.0,TestConstraints,0.0,167.152493975,71.0221529464,141.786498673,166.786770933,500.0,8925c384-8a5f-44b5-9579-7e6c2a8478b3,2.0,2.0,1020.0,1020.0,3161.17706301,702.552424961,550.0,50.0,198833.171261,2.44433559278,2979.59369032,2000.0,4179.59369032,1.0,200.0,30.0
981.552161796,200.0,TestConstraints,0.0,255.06206151,53.988825758,42.5356828097,58.3181186134,500.0,c393d024-7964-43e8-bd8b-82064c8af99e,2.0,2.0,1020.0,1020.0,2409.89353354,942.498111341,550.0,50.0,76116.9074828,2.50886104191,1589.86410454,2000.0,2789.86410454,0.0,200.0,30.0
117.373441168,200.0,TestConstraints,0.0,127.80586315,59.8997089215,65.5343747394,78.6459264388,500.0,ffbbc20f-68b2-4344-9524-ec5d8656da0c,2.0,2.0,1020.0,1020.0,983.097595553,712.154036706,550.0,50.0,185308.567761,0.469788526572,3273.64721628,2000.0,4473.64721628,1.0,200.0,30.0
830.043137042,200.0,TestConstraints,0.0,207.790453692,50.6743667333,157.785446535,233.203994085,500.0,f7c7d9ff-e226-4df3-81e5-8af592e55504,2.0,2.0,1020.0,1020.0,4526.92333355,933.52729268,550.0,50.0,100986.635979,2.43532956218,2172.85442501,2000.0,3372.85442501,1.0,200.0,30.0
27.9315874124,200.0,TestConstraints,0.0,187.130674455,32.0119826652,17.5868048443,26.3433301443,500.0,43a7e405-5d1b-46f7-a900-1ca9e2f1a213,2.0,2.0,1020.0,1020.0,310.742170492,413.502572941,550.0,50.0,104151.188646,1.27145164998,3433.50634278,2000.0,4633.50634278,0.0,200.0,30.0
831.959350057,200.0,TestConstraints,0.0,147.766576107,70.1850645426,330.605264052,960.082337578,500.0,c135250f-be04-4769-b86b-7da769674334,2.0,2.0,1020.0,1020.0,9322.8146882,267.423066438,550.0,50.0,25442.0647732,3.3720781551,542.499699032,2000.0,1742.49969903,1.0,200.0,30.0
685.358643701,200.0,TestConstraints,0.0,303.455715972,60.307208238,967.442324719,1431.15360339,500.0,eb900886-5353-45df-8f51-bb3a82de23f4,2.0,2.0,1020.0,1020.0,706.661345655,920.614488883,550.0,50.0,133730.47193,2.73902441933,2397.48735909,2000.0,3597.48735909,1.0,200.0,30.0
844.193795504,200.0,TestConstraints,0.0,420.432845083,51.2028144006,67.3317169052,91.1554031614,500.0,41c59fc1-3d0b-4fcb-a1f9-63857ec64571,2.0,2.0,1020.0,1020.0,3070.58479714,694.00218011,550.0,50.0,124834.825713,3.50377080574,2618.04617333,2000.0,3818.04617333,0.0,200.0,30.0
531.919982001,200.0,TestConstraints,0.0,268.375055962,57.5122853958,124.840629158,143.915165647,500.0,6de606fc-44b3-4042-930d-a40d4f72a523,2.0,2.0,1020.0,1020.0,7214.5546736,503.199821131,550.0,50.0,191499.098548,1.02751305443,3509.70768297,2000.0,4709.70768297,0.0,200.0,30.0
968.215493751,200.0,TestConstraints,0.0,108.475447602,76.9706147432,20.7631048605,52.185714219,500.0,99c8242a-d5a9-4f66-83f8-e6033124f69d,2.0,2.0,1020.0,1020.0,5129.28888791,455.955768837,550.0,50.0,15091.2562365,1.95586088737,376.065164438,2000.0,1576.06516444,1.0,200.0,30.0
524.355071414,200.0,TestConstraints,0.0,1461.87990026,76.7579723432,307.598086811,435.096929239,500.0,4fb4b6b4-8bd3-487e-a519-bca16c83ce3f,2.0,2.0,1020.0,1020.0,7801.28089511,797.899767254,550.0,50.0,186104.324478,9.47096002117,2604.56019612,2000.0,3804.56019612,0.0,200.0,30.0
587.514590568,200.0,TestConstraints,0.0,572.310316888,47.3366518717,140.842860408,276.302428665,500.0,177c4a60-ce92-48b4-aefd-079acae0f187,2.0,2.0,1020.0,1020.0,8238.58143669,280.740643967,550.0,50.0,34330.7569767,9.778501739,905.246835577,2000.0,2105.24683558,0.0,200.0,30.0
251.593057873,200.0,TestConstraints,0.0,185.444734593,55.9606302611,226.151121736,304.584969259,500.0,b9f6b3f2-eac6-4f21-b4e7-577c833bf8e4,2.0,2.0,1020.0,1020.0,4879.97675491,625.51302731,550.0,50.0,142172.595103,4.37783569373,2720.58244947,2000.0,3920.58244947,1.0,200.0,30.0
677.761734617,200.0,TestConstraints,0.0,153.619210529,46.4275753116,176.361054572,452.877720545,500.0,495ae549-d9e0-4107-8473-fbe13dfc229c,2.0,2.0,1020.0,1020.0,1932.30620091,751.440176404,550.0,50.0,30272.3413895,7.95174134036,832.033649967,2000.0,2032.03364997,1.0,200.0,30.0
928.631975549,200.0,TestConstraints,0.0,147.530748573,65.4204095099,100.840002583,254.464171273,500.0,c591b83d-9920-47eb-8056-041bbc477b6d,2.0,2.0,1020.0,1020.0,2070.1492147,733.892048639,550.0,50.0,32617.9212732,6.88675310833,678.589377803,2000.0,1878.5893778,1.0,200.0,30.0
590.36888961,200.0,TestConstraints,0.0,339.654385649,43.2587740895,51.2630419349,64.7924570855,500.0,fb232dbe-bfba-43c5-bf62-3e81cc1de63b,2.0,2.0,1020.0,1020.0,2462.23909106,280.817665234,550.0,50.0,155796.496134,2.11782986346,3781.50049125,2000.0,4981.50049125,0.0,200.0,30.0
530.209565003,200.0,TestConstraints,0.0,862.603487958,42.7101470504,3394.56297994,4455.88160032,500.0,6353b2aa-98d6-429b-96b9-e82c3b0c2f64,2.0,2.0,1020.0,1020.0,1764.73588299,958.800230249,550.0,50.0,153394.42697,9.47530934869,3771.52186455,2000.0,4971.52186455,1.0,200.0,30.0
699.763153971,200.0,TestConstraints,0.0,1011.51858815,53.8147576896,142.107256547,233.521669379,500.0,df44ccde-33cc-4e7a-afdb-c2a2d025081c,2.0,2.0,1020.0,1020.0,7017.55313742,572.445952197,550.0,50.0,119484.221509,7.91013035591,2400.28727135,2000.0,3600.28727135,0.0,200.0,30.0
825.577911684,200.0,TestConstraints,0.0,865.74439076,70.4963077038,194.418492876,261.8777646,500.0,4e3f5da6-12be-441a-bea8-92ffa9bc2121,2.0,2.0,1020.0,1020.0,4034.94161549,315.287230982,550.0,50.0,171193.349927,6.72010866746,2608.40164972,2000.0,3808.40164972,0.0,200.0,30.0
624.445150242,200.0,TestConstraints,0.0,367.545800701,59.2323205591,1031.77408422,1512.64389149,500.0,eaedb7df-084d-4c49-9324-10d19777219a,2.0,2.0,1020.0,1020.0,5177.16108439,332.264583818,550.0,50.0,111959.846775,8.90970753306,2070.18167309,2000.0,3270.18167309,1.0,200.0,30.0
450.082374035,200.0,TestConstraints,0.0,75.8628072323,66.9739421001,47.8375659768,93.1715167457,500.0,15af2c28-8f9f-4f97-a121-0a56a89336b2,2.0,2.0,1020.0,1020.0,5635.35530148,65.3337929476,550.0,50.0,38551.6738241,1.60870714632,755.621989915,2000.0,1955.62198992,1.0,200.0,30.0
117.124179695,200.0,TestConstraints,0.0,368.230217255,54.247085805,78.6526459295,134.495625467,500.0,b529bf80-7842-4dcc-b24e-2418ed974f27,2.0,2.0,1020.0,1020.0,4374.06227588,794.803896862,550.0,50.0,64294.2095322,6.02317950759,1365.21038648,2000.0,2565.21038648,0.0,200.0,30.0
185.361938786,200.0,TestConstraints,0.0,216.545986116,41.2920823883,300.257987263,413.193675808,500.0,fd7df75d-99c5-43d5-a56a-9655b732dc07,2.0,2.0,1020.0,1020.0,8869.84895956,795.547642829,550.0,50.0,122727.377345,3.51466297664,3152.17699487,2000.0,4352.17699487,1.0,200.0,30.0
139.672435913,200.0,TestConstraints,0.0,209.232604427,39.5191084941,286.333164731,368.508199994,500.0,4d2108a1-15fb-44ae-8bf2-c752a8ecf01a,2.0,2.0,1020.0,1020.0,669.106652405,656.970566498,550.0,50.0,159773.745566,3.25158407085,4222.94913661,2000.0,5422.94913661,1.0,200.0,30.0
520.012037579,200.0,TestConstraints,0.0,964.373500832,55.352915644,138.091658391,209.073911748,500.0,a1931607-8248-4446-8479-d1461b02d5f4,2.0,2.0,1020.0,1020.0,4396.11452575,443.14327987,550.0,50.0,152553.887525,6.90942538265,2936.02261868,2000.0,4136.02261868,0.0,200.0,30.0
656.973138189,200.0,TestConstraints,0.0,293.089938328,54.9708539647,753.584082745,1245.64839624,500.0,e972bd82-1d17-4e3b-bd84-015c6d7b40ed,2.0,2.0,1020.0,1020.0,6596.37273949,66.4494975495,550.0,50.0,79066.4462431,8.99988979355,1618.33396319,2000.0,2818.33396319,1.0,200.0,30.0
154.068852779,200.0,TestConstraints,0.0,186.341994906,47.7315496157,171.820255386,225.763507607,500.0,f3f99db2-6091-446e-a7f8-8610c6266631,2.0,2.0,1020.0,1020.0,3259.15996666,981.408976576,550.0,50.0,151099.925396,2.6294948283,3345.61952445,2000.0,4545.61952445,1.0,200.0,30.0
577.308754075,200.0,TestConstraints,0.0,173.415223783,50.032718253,28.5439850276,44.3221278198,500.0,da54c678-88ff-4bc3-844f-b7ca555a2ea9,2.0,2.0,1020.0,1020.0,429.001804139,483.110569143,550.0,50.0,53494.9401787,2.62757617739,1249.199157,2000.0,2449.199157,0.0,200.0,30.0
255.458859791,200.0,TestConstraints,0.0,466.065350396,47.4535780521,2737.98483117,5249.59889572,500.0,eef32455-725e-4b85-9f26-6771ff1cefb5,2.0,2.0,1020.0,1020.0,7148.00318851,36.8903967358,550.0,50.0,54014.7633791,6.66034132933,1318.26534471,2000.0,2518.26534471,1.0,200.0,30.0
12.8673439297,200.0,TestConstraints,0.0,238.157673779,47.7258553812,1008.80929999,1434.07348056,500.0,56ec7fff-5435-4fa8-9957-65d27b6fa372,2.0,2.0,1020.0,1020.0,861.225853665,712.809983498,550.0,50.0,122904.027308,2.7617659542,2755.20847611,2000.0,3955.20847611,1.0,200.0,30.0
754.997953762,200.0,TestConstraints,0.0,199.714837945,44.2869392828,579.364219614,1255.09011205,500.0,64d2b9bd-f663-4303-a28f-b0d342d4bfb3,2.0,2.0,1020.0,1020.0,1607.56296462,688.819417474,550.0,50.0,41377.3668034,3.37428713078,1114.30179356,2000.0,2314.30179356,1.0,200.0,30.0
389.753423547,200.0,TestConstraints,1.0,687.419344022,56.6645385254,148.215822165,274.60228516,500.0,5c858bef-9fa2-41f8-9adf-46a05c319244,2.0,2.0,1020.0,1020.0,3213.83276933,539.002843091,550.0,50.0,58162.5466743,9.47833053897,1206.43643075,2000.0,2406.43643075,0.0,200.0,30.0
922.875118035,200.0,TestConstraints,0.0,333.064426043,74.1057253963,107.891805169,189.96734143,500.0,df367e6e-51a9-4a78-a060-fcc2a76cc85a,2.0,2.0,1020.0,1020.0,7759.93631359,517.720761559,550.0,50.0,35872.7785087,7.4358452987,664.075667796,2000.0,1864.0756678,0.0,200.0,30.0
343.480154539,200.0,TestConstraints,0.0,99.6048570093,68.1248419462,102.757210507,155.247433542,500.0,39599da5-b72a-4f26-a7a6-49c24da3063f,2.0,2.0,1020.0,1020.0,7329.9923033,46.426082414,550.0,50.0,81839.7399388,3.37575736533,1381.32007064,2000.0,2581.32007064,1.0,200.0,30.0
791.537848321,200.0,TestConstraints,0.0,894.336703626,61.8033686639,155.722537633,249.373867801,500.0,d574f804-b915-460c-ae5c-d974a3966503,2.0,2.0,1020.0,1020.0,4377.73527606,377.705292679,550.0,50.0,114190.997048,8.05514014327,2027.65004751,2000.0,3227.65004751,0.0,200.0,30.0
362.909579246,200.0,TestConstraints,0.0,430.264555462,40.5244946236,54.577292114,70.0489572821,500.0,7aa911d0-9055-428d-bea1-35b299d2e726,2.0,2.0,1020.0,1020.0,4254.26909481,942.582254186,550.0,50.0,172919.040253,2.25974127266,4447.02521177,2000.0,5647.02521177,0.0,200.0,30.0
822.889180239,200.0,TestConstraints,0.0,203.708734263,62.4661315269,72.9539156,87.7924841347,500.0,32fb61dc-7078-48e5-b8ba-1619ca4494a7,2.0,2.0,1020.0,1020.0,5681.01630807,35.0685725185,550.0,50.0,102610.012664,1.76051887815,1822.65034757,2000.0,3022.65034757,0.0,200.0,30.0
735.388609143,200.0,TestConstraints,0.0,250.811253531,46.6681027795,230.879727254,287.410307436,500.0,3f6739b3-97bd-4c7f-a86a-9d714577b1c7,2.0,2.0,1020.0,1020.0,7016.52046188,9.51834451211,550.0,50.0,197097.651817,2.3602343409,4403.39114037,2000.0,5603.39114037,1.0,200.0,30.0
129.919471609,200.0,TestConstraints,0.0,152.008262732,55.8605707347,265.278063988,441.821014027,500.0,669fc071-6353-49ae-a0eb-05aa0a469fe5,2.0,2.0,1020.0,1020.0,7632.81330857,923.797193931,550.0,50.0,75857.0258097,5.87356639271,1537.97083367,2000.0,2737.97083367,1.0,200.0,30.0
498.888292273,200.0,TestConstraints,0.0,78.9364699202,58.0496130708,31.0644318624,111.314500307,500.0,4785aacc-d812-4d33-a59a-817095a9f052,2.0,2.0,1020.0,1020.0,8906.96848255,855.977265042,550.0,50.0,14479.2281645,3.57221054943,429.428504319,2000.0,1629.42850432,1.0,200.0,30.0
47.6257971581,200.0,TestConstraints,0.0,451.847667715,62.4385220151,1290.94064543,1669.88046561,500.0,af499fd8-6869-4aef-ba59-0a572a1d886e,2.0,2.0,1020.0,1020.0,2821.62674532,861.27328246,550.0,50.0,181595.10932,9.28966579956,3088.38257312,2000.0,4288.38257312,1.0,200.0,30.0
641.462970545,200.0,TestConstraints,0.0,296.425948629,77.3886761282,176.044634916,192.692351375,500.0,c68a1eab-6d3d-4a0f-8a9b-1420ac7c219a,2.0,2.0,1020.0,1020.0,5280.54166363,708.204147781,550.0,50.0,171626.932342,2.33521495011,2397.72668727,2000.0,3597.72668727,0.0,200.0,30.0
785.145359265,200.0,TestConstraints,0.0,753.771032975,55.6476275461,131.080521258,230.623975512,500.0,99b9b554-16cc-446c-8b0b-1aa450b621ee,2.0,2.0,1020.0,1020.0,3897.73925398,77.3988271606,550.0,50.0,79523.8685443,8.33302501726,1609.06125654,2000.0,2809.06125654,0.0,200.0,30.0
